TRIMESTRE;CLAVE;NOMBRE;CALLE;NUMERO;POBLACION;CODPOS;PROVINCIA;AMBITO;URL
31/12/2023;C0708;GACM SEGUROS GENERALES, COMPAÑÍA DE SEGUROS Y REASEGUROS, S.A.U.;CARRETERA DE RUBI;72-74;SANT CUGAT DEL VALLES;8174;8;N;HTTPS://WWW.TOMAMOSIMPULSO.COM/SEGUROS/ES/PARTICULARES/INDEX.HTML
31/12/2023;C0709;IMA IBERICA SEGUROS Y REASEGUROS S.A;JULIAN CAMARILLO;29;MADRID;28037;28;N;HTTPS://WWW.IMAIBERICA.ES/ES/INDEX.PHP
31/12/2023;C0711;AXA AURORA VIDA, S.A. DE SEGUROS Y REASEGUROS;ALAMEDA DE URQUIJO;78;BILBAO;48013;48;N;https://www.axa.es/sostenibilidad/informes
31/12/2023;C0720;LINEA DIRECTA ASEGURADORA, S.A COMPAÑÍA DE SEGUROS Y REASEGUROS;ISAAC NEWTON;7;TRES CANTOS;28760;28;N;HTTPS://WWW.LINEADIRECTA.COM
31/12/2023;C0721;KUTXABANK ASEGURADORA CIA DE SEGUROS Y REASEGUROS, SAU;PLAZA EUSKADI;5 P28;BILBAO;48009;48;N;HTTPS://WWW.KUTXABANK.COM/CS/SATELLITE/KUTXABANK/ES/INFORMACION_PARA_BRINVERSORES/INFORMACION_FINANCIERA_0/INFORMES_FINANCIEROS_0
31/12/2023;C0723;AXA SEGUROS GENERALES, S.A. DE SEGUROS Y REASEGUROS;MONSEÑOR PALMER;1;PALMA DE MALLORCA;7014;7;N;HTTPS://WWW.AXA.ES/
31/12/2023;C0736;NATIONALE NEDERLANDEN VIDA, COMPAÑIA DE SEGUROS Y REASEGUROS S.A.;AVENIDA DE BRUSELAS;16;ALCOBENDAS;28108;28;N;HTTPS://WWW.NNESPANA.ES/
31/12/2023;C0737;NATIONALE NEDERLANDEN GENERALES COMPAÑIA DE SEGUROS Y REASEGUROS;AVENIDA DE BRUSELAS;16;ALCOBENDAS;28108;28;N;HTTPS://WWW.NNESPANA.ES/
31/12/2023;C0744;ATLANTIS VIDA, COMPAÑÍA DE SEGUROS Y REASEGUROS, S.A.;CARRETERA DE RUBI;72-74;SANT CUGAT DEL VALLES;8174;8;N;HTTPS://WWW.TOMAMOSIMPULSO.COM/SEGUROS/ES/PARTICULARES/INDEX.HTML
31/12/2023;C0754;MARCH VIDA S.A. DE SEGUROS Y REASEGUROS;AVENIDA ALEXANDRE ROSSELLO;8;PALMA DE MALLORCA;7002;7;N;WWW.MARCHVIDA.ES
31/12/2023;C0757;CAJAMAR VIDA S.A. DE SEGUROS Y REASEGUROS;PLAZA JUAN DEL AGUILA MOLINA;5;ALMERIA;4006;4;N;HTTPS://WWW.CAJAMAR.ES/ES/PARTICULARES/PRODUCTOS-Y-SERVICIOS/SEGUROS/
31/12/2023;C0758;IGUALATORIO MEDICO QUIRURGICO, S.A. DE SEGUROS Y REASEGUROS;MAXIMO AGUIRRE;18 BI;BILBAO;48011;48;P;HTTPS://WWW.IMQ.ES
31/12/2023;C0767;BANSABADELL SEGUROS GENERALES DE SEGUROS Y REASEGUROS;CALLE ISABEL DE COLBRAND;22;MADRID;28050;28;N;WWW.ZURICH.ES
31/12/2023;C0771;LEGALITAS COMPAÑÍA DE SEGUROS Y REASEGUROS S.A.U.;VIA DE LOS POBLADOS, 3;5;MADRID;28033;28;N;HTTPS://WWW.LEGALITAS.COM/
31/12/2023;C0777;CAIXA ENGINYERS VIDA-CAJA INGENIEROS VIDA, CIA DE SEGUROS Y REASEGUROS SAU;RAMBLA CATALUNYA;2;BARCELONA;8008;8;N;HTTPS://WWW.CAIXAENGINYERS.COM/ES/
31/12/2023;C0780;CAJAMAR SEGUROS GENERALES S.A DE SEGUROS Y REASEGUROS;PZA DE JUAN DEL AGUILA MOLINA;5;ALMERIA;4006;4;N;HTTPS://WWW.CAJAMAR.ES/ES/PARTICULARES/PRODUCTOS-Y-SERVICIOS/SEGUROS/
31/12/2023;C0784;REALE VIDA Y PENSIONES, S.A. DE SEGUROS;PRINCIPE DE VERGARA ;125;MADRID;28002;28;N;HTTPS://WWW.REALE.ES/ES
31/12/2023;C0785;VERTI ASEGURADORA DE SEGUROS Y REASEGUROS;DOCTOR ESQUERDO;138;MADRID;28007;28;N;HTTPS://WWW.MAPFRE.COM/SOLVENCIA/
31/12/2023;C0789;AEGON ESPAÑA S.A. DE SEGUROS Y REASEGUROS;VIA DE LOS POBLADOS;3;MADRID;28033;28;N;HTTPS://WWW.AEGON.ES/
31/12/2023;C0790;AGRUPACIÓ AMCI D'ASSEGURANCES I REASSEGURANCES, S.A.;CRTA.DE RUBI;72-74;SANT CUGAT DEL VALLES;8174;8;N;HTTPS://WWW.TOMAMOSIMPULSO.COM/SEGUROS/ES/PARTICULARES/INDEX.HTML
31/12/2023;C0791;BANKINTER SEGUROS GENERALES, S.A. DE S;AVENIDA BRUSELAS;12;ALCOBENDAS;28108;28;N;HTTPS://WWW.MAPFRE.COM/SOLVENCIA/
31/12/2023;C0793;MURIMAR VIDA, SEGUROS Y REASEGUROS, S.A.;ORENSE;58;MADRID;28020;28;N;HTTPS://WWW.MURIMAR.COM/MURIMAR-VIDA
31/12/2023;C0794;MGS SEGUROS Y REASEGUROS S.A;PASEO MARIA AGUSTIN;4;ZARAGOZA;50004;50;N;WWW.MGS.ES
31/12/2023;C0795;SANTANDER VIDA, SEGUROS Y REASEGUROS;AVENIDA DE CANTABRIA S/N;S/N;BOADILLA DEL MONTE;28660;28;N;HTTPS://WWW.SANTANDERVIDAYGENERALES.ES/SFCRVIDA
31/12/2023;C0796;SANTANDER GENERALES SEGUROS Y REASEGUROS S.A;AVENIDA DE CANTABRIA;S/N;BOADILLA DEL MONTE;28660;28;N;WWW.SANTANDERVIDAYGENERALES.ES/SFCRGENERALES
31/12/2023;C0797;CA LIFE INSURANCE EXPERTS, COMPAÑIA DE SEGUROS Y REASEGUROS, S.A;AGUSTIN DE FOXA ;29;MADRID;28050;28;N;HTTP://WWW.CALIFE.ES
31/12/2023;C0801;ASISA VIDA;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;HTTPS://WWW.ASISAVIDA.ES/
31/12/2023;C0802;AGROPELAYO SOCIEDAD DE SEGUROS, S.A.;RONDA NARCISO MONTURIOL;6;PATERNA46980;46980;46;N;WWW.PELAYO.COM
31/12/2023;C0803;AMA VIDA SEGUROS Y REASEGUROS, S.A.;VIA DE LOS POBLADOS;3;MADRID;28033;28;N;WWW.AMASEGUROS.COM
31/12/2023;C0804;HELLO INSURANCE GROUP, COMPAÑIA DE SEGUROS S.A;ASTRONOMIA;S/N;SEVILLA;41015;41;N;HTTPS://WWW.HELLOAUTO.COM
31/12/2023;C0805;ADMIRAL EUROPE COMPAÑIA DE SEGUROS, SAU ADMIRAL EUROPE COMPAÑIA DE SEGUROS, SAU ;RODRÍGUEZ MARÍN;61;MADRID;28016;28;N;HTTPS://WWW.ADMIRALEUROPE.COM/
31/12/2023;C0806;SANTANDER MAPFRE, SEGUROS Y REASEGUROS;CARRETERA DE POZUELO;50;MAJADAHONDA;28222;28;N;HTTPS://WWW.MAPFRE.COM/
31/12/2023;C0807;BBVA ALLIANZ SEGUROS Y REASEGUROS, S.A.;RAMIREZ DE ARELLANO;35;MADRID;28043;28;N;HTTPS://WWW.BBVAALLIANZ.ES/
31/12/2023;C0808;ABANCA GENERALES DE SEGUROS Y REASEGUROS S.A.;AVENIDA LINARES RIVAS;30;LA CORUÑA;15005;15;N;HTTPS://WWW.ABANCACORPORACIONBANCARIA.COM/ES/INVERSORES/INFORMACION-FINANCIERA/
31/12/2023;C0809;AVANZA PREVISION;VILLANUEVA;11;MADRID;28001;28;N;HTTPS://WWW.AVANZAPREVISION.COM/
31/12/2023;C0810;TELEFONICA SEGUROS Y REASEGUROS COMPAÑIA ASEGURADORA, SA;RONDA DE LA COMUNICACIÓN;S/N;MADRID;28050;28;N;HTTPS://WWW.TELEFONICASEGUROS.ES/
31/12/2023;C0811;WELCOME SEGUROS 2020 S.A.;CARRETERA DE LA CORUÑA KM 2320;23;LAS ROZAS;28232;28;N;HTTPS://WWW.WELCOMESEGUROS.COM/
31/12/2023;E0223;ASEGURADORA ASERTA SA DE CAPITAL VARIABLE GRUPO FINANCIERO ASERTA SUC EN ESPAÑA;PASEO DE LA CASTELLANA;52;MADRID;28046;28;N;WWW.ASERTA.COM
31/12/2023;E0253;  CASUALTY&GENERALINSURANCECOMPANYEUROPELTDSUCURSALENESPANACASUALTY&GENERALINSURANCECOMPANYEUROPELTDSUCURSALENESPANA;CALLEBRUJULA;4;SEVILLA;41927;41;N;HTTPS://WWW.CGICE.COM
31/12/2023;M0046;MUTUA DE SEGUROS DE ARMADORES DE BUQUES DE PESCA DE ESPAÑA;CLAUDIO COELLO;78;MADRID;28001;28;N;HTTPS://WWW.MUTUAPESCA.ES/
31/12/2023;M0050;PELAYO MUTUA DE SEGUROS Y REASEGUROS A PRIMA FIJA;SANTA ENGRACIA;67.69;MADRID;28010;28;N;WWW.PELAYO.COM
31/12/2023;M0083;MUTUA MADRILEÑA AUTOMOVILISTA, SSPF;PASEO DE LA CASTELLANA;33;MADRID;28046;28;N;HTTPS://WWW.MUTUA.ES/
31/12/2023;M0084;MUTUA MMT SEGUROS SM DE SEGUROS A PF;TRAFALGAR;11;MADRID;28010;28;N;HTTPS://WWW.MMTSEGUROS.COM
31/12/2023;M0102;MUTUAVENIR MUTA DE S.R.P.F. DE PAMPLONA;ARRIETA;8;PAMPLONA;31002;31;N;WWW.MUTUAVENIR.COM
31/12/2023;M0107;MUSSAP MUTUA DE SEGUROS Y REASEGUROS A PRIMA FIJA;VIA LAYETANA;20;BARCELONA;8003;8;N;HTTPS://WWW.MUSSAP.NET
31/12/2023;M0124;MUTUA ARROCERA, MUTUA DE SEGUROS;DON JUAN DE AUSTRIA;36;VALENCIA;46002;46;N;WWW.MUTUAARROCERA.COM
31/12/2023;M0134;FIATC, MUTUA DE SEGUROS Y REASEGUROS;AVDA DIAGONAL;648;BARCELONA;8017;8;N;HTTPS://WWW.FIATC.ES/
31/12/2023;M0140;MUTUA LEVANTE, MUTUA DE SEGUROS;ROGER DE LLURIA;8;ALCOY;3801;3;N;WWW.MUTUALEVANTE.COM
31/12/2023;M0167;MUTUA SEGORBINA DE SEGUROS A PRIMA FIJA;PLAZA GENERAL GIMENEZ SALAS;2;SEGORBE;12400;12;N;HTTPS://WWW.MUTUASEGORBINA.COM
31/12/2023;M0177;PAKEA MUTUALIDAD DE SEGUROS (A PRIMA FIJA) EN LIQUIDACION;CAMINO;1;DONOSTIA - SAN SEBASTIAN;20004;20;N;WWW.PAKEA.ES/UPLOAD
31/12/2023;M0189;SOCIEDAD DE SEGUROS MUTUOS CONTRA INCENDIOS DE EDIFICIOS DE VALENCIA, MUTUA FIJA;PLAZA MANISES;2;VALENCIA;46003;46;P;NO EXISTE
31/12/2023;M0191;SOLISS MUTUA DE SEGUROS;CUESTA DEL AGUILA;5;TOLEDO;45001;45;N;HTTPS://WWW.SOLISS.ES/AREA-DE-CLIENTES/
31/12/2023;M0199;MUTUA DE PROPIETARIOS SEGUROS Y REASEGUROS A PF;LONDRES;29;BARCELONA;8029;8;N;HTTPS://WWW.MUTUADEPROPIETARIOS.ES
31/12/2023;M0212;SOCIEDAD DE SEGUROS MUTUOS MARITIMOS DE VIGO, MUTUA DE SEGUROS Y REASEGUROS;DARSENA PUERTO PESQUERO BERBES;SN;VIGO;36202;36;N;WWW.MUTUADEVIGO.ES
31/12/2023;M0216;MUTUA TINERFEÑA, MUTUA DE SEGUROS Y REASEGUROS A PRIMA FIJA;PUERTA CANSECO;33;SANTA CRUZ DE TENERIFE;38003;38;P;HTTPS://WWW.MUTUATFE.ES/CORPORATIVA/
31/12/2023;M0327;MUTUA DE SEGUROS Y REASEGUROS DE LA PANADERIA DE VALENCIA;DON JUAN DE AUSTRIA;36;VALENCIA;46002;46;N;WWW.MUTUAARROCERA.COM
31/12/2023;M0328;A.M.A. AGRUPACION MUTUAL ASEGURADORA;VIA DE LOS POBLADOS;3;MADRID;28033;28;N;WWW.AMASEGUROS.COM
31/12/2023;M0345;MUTUASPORT, MUTUA DE SEGUROS DEPORTIVOS;AVDA. REINA VICTORIA;72;MADRID;28003;28;N;HTTPS://WWW.MUTUASPORT.COM/
31/12/2023;M0363;UMAS, UNION MUTUA ASISTENCIAL DE SEGUROS A PRIMA FIJA;SANTA ENGRACIA;10-12;MADRID;28010;28;N;WWW.UMAS.ES
31/12/2023;M0368;MUSAAT, MUTUA DE SEGUROS A PRIMA FIJA;JAZMIN;66;MADRID;28033;28;N;WWW.MUSAAT.ES
31/12/2023;M0369;ASEMAS MUTUA DE SEGUROS Y REASEGUROS A PRIMA FIJA;GRAN VIA ;2;BILBAO;48001;48;N;HTTPS://WWW.ASEMAS.ES/PORTAL/
31/12/2023;M0371;MUTUA DE RIESGO MARITIMO, SOCIEDAD DE SEGUROS A PRIMA FIJA;ORENSE;58;MADRID;28020;28;N;HTTPS://WWW.MURIMAR.COM/
31/12/2023;M0374;MUTUA DE ALAVA, SEGUROS DE EDIFICIOS A PRIMA FIJA;VICENTE GOICOECHEA ;1;VITORIA-GASTEIZ;1008;1;P;WWW.MUTUADEALAVA.ES
31/12/2023;M0377;PREVISION SANITARIA NACIONAL, PSN, MUTUA SEGUROS Y REASEGU A P;PREVISION SANITARIA NACIONAL, ;26;MADRID;28004;28;N;HTTPS://GRUPO.PSN.ES
31/12/2023;M0378;SVRNE MUTUA DE SEGUROS Y REASEGUROS A PRIMA FIJA;C/ CARDENAL GARDOQUI;1;BILBAO;48008;48;N;WWW.SURNE.ES
31/12/2023;M0379;MGC INSURANCE, MSRPF;TUSET;5-11;BARCELONA;8006;8;N;WWW.MGC.ES
31/12/2023;M0380;NUEVA MUTUA SANITARIA DEL SERVICIO MEDICO, MUTUA A PRIMA FIJA;VILLANUEVA;14;MADRID;28001;28;N;HTTPS://WWW.NUEVAMUTUASANITARIA.ES
31/12/2023;M0381;DIVINA PASTORA SEGUROS, MUTUA DE SEGUROS;CALLE XATIVA;23;VALENCIA;46002;46;N;WWW.DIVINAPASTORA.COM
31/12/2023;P0046;MONTEPIO DE ARTILLERIA, MUTUALIDAD DE PREVISION SOCIAL;SANTISIMA TRINIDAD;30;MADRID;28010;28;N;HTTP://WWW.MONTEPIODEARTILLERIA.COM/
31/12/2023;P0085;ASOCIACION BENEFICA EMPLEADOS BANCO ESPAÑA ;ALCALA;48;MADRID;28014;28;N;WWW.MUTUAABEBE.ES
31/12/2023;P0155;SOCIEDAD FILANTROPICA DEL COMERCIO, INDUSTRIA Y BANCA DE MADRID EN LIQUIDACION;RIOS ROSAS;41;MADRID;28003;28;N;WWW.SFSALUD.COM WEB SOLO LIQUIDACION
31/12/2023;P0285;UNION ESPAÑOLA DE CONDUCTORES DE AUTOMOVILES;HORTALEZA;65;MADRID;28004;28;N;WWW.UECA.ES/
31/12/2023;P0295;MUTUALIDAD DE PREVISION SOCIAL DE LOS GESTORES ADMINISTRATIVOS DE ESPAÑA;HERMOSILLA;79;MADRID;28003;28;N;WWW.MUTUAGA.COM
31/12/2023;P0810;MONTEPIO DE TELEFONOS;CALLE VALEVERDE;17;MADRID;28004;28;N;HTTPS://WWW.MONTEPIOTELEFONOS.NET/
31/12/2023;P1430;CAJA DE SOCORROS, INSTITUCION POLICIAL MPS A PRIMA FIJA;ESPOZ Y MINA;2;MADRID;28012;28;N;WWW.CAJASOCORROS.ES - CAJA DE SOCORROSWWW.CAJASOCORROS.ES - CAJA DE SOCORROS
31/12/2023;P1639;MUTUALIDAD DE PREVISIÓN SOCIAL DE FUTBOLISTAS ESPAÑOLES A PRIMA FIJA;JOSE ECHEGARAY;8;LAS ROZAS;28232;28;N;HTTPS://WWW.MUTUALIDADDEFUTBOLISTAS.COM
31/12/2023;P1703;MUTUALIDAD DE PREVISION SOCIAL DE PERITOS E INGENIEROS MUTUALIDAD DE P.S. DE PERITOS E INGENIEROS TE;ORENSE;16;MADRID;28020;28;N;HTTPS://WWW.MUPITI.COM/
31/12/2023;P1840;ASOCIACION FERROVIARIA MEDICO FARMACUTICA DE PREVISION SOCIAL;PASEO DE LAS DELICIAS;48;MADRID;28045;28;N;HTTPS://WWW.AFEMEFA.COM/
31/12/2023;P1875;MUTUALIDAD DE EMPLEADOS DEL BANCO DE ESPAÑA;CALLE GENERAL ARRANDO;19;MADRID;28010;28;N;HTTPS://WWW.MUTUABDE.ES/MUTUALIDAD.ASP
31/12/2023;P2131;MUTUALIDAD GENERAL DE LA ABOGACÍA, MUTUALIDAD DE PREVISIÓN SOCIAL A PRIMA FIJA;SERRANO;9;MADRID;28001;28;N;www.mutualidad.com
31/12/2023;P2136;MUTUALIDAD DE PREVISION SOCIAL DE ARAGONESAS A PRIMA FIJA;VELAZQUEZ;64-66;MADRID;28001;28;N;HTTPS://WWW.MUTUALIDADDEARAGONESAS.COM/USER/	
31/12/2023;P2605;MUTUALIDAD DE PREVISION SOCIAL A PRIMA FIJA PARA EL PERSONAL DE MICHELIN ESPAÑA PORTUGAL, S.A.;GTA BIBENDUM;1;VALLADOLID;47009;47;N;HTTPS://WWW.CSIFMICHELIN.COM/
31/12/2023;P2651;MUTUA DE PREVISION SOCIAL DEL PERSONAL DE RENAULT ESPAÑA;AVENIDA MADRID;72;VALLADOLID;47008;47;N;HTTP://WWW.MUTUARENAULT.COM/HOJAS/GENERAL/GESTOR5.HTML
31/12/2023;P2925;MUTUALIDAD ESCOLAR Y FAMILIAR DE PREVISION SOCIAL;COSTA BRAVA;6;MADRID;28034;28;N;HTTP://WWW.MUTUALIDADESCOLAR.COM/
31/12/2023;P2994;LORETO MUTUA, M.P.S.;PASEO DE LA CASTELLANA;40;MADRID;28046;28;N;HTTPS://WWW.LORETOMUTUA.COM/
31/12/2023;P2997;MUTUALIDAD DE PROCURADORES;BARBARA DE BRAGANZA;2;MADRID;28004;28;N;WWW.MUTUAPROCURADORES.ES
31/12/2023;P3028;HERMANDAD NACIONAL DE ARQUITECTOS, ARQUITECTOS TÉCNICOS Y QUÍMICOS, MPS;AVENIDA DE BURGOS;17;MADRID;28036;28;N;HTTP://WWW.HNA.ES
31/12/2023;P3074;MUTUALIDAD COMPLEMENTARIA DE PREVISION SOCIAL RENAULT ESPAÑA;AVENIDA DE EUROPA  (EDIFICIO A;1;ALCOBENDAS;28108;28;N;HTTPS://WWW.MMSR.ES
31/12/2023;P3132;PREVISION BALEAR,MUTUALIDAD DE PREVISION SOCIAL;GREMI SABATERS ;68;PALMA DE MALLORCA;7009;7;N;HTTPS://WWW.PREVIS.ES/ES/SEGUROS/
31/12/2023;P3138;MUTUALIDAD DE PREVISION SOCIAL DR ATILANO CEREZO;JUAN IGNACIO LUCA DE TENA;12;MADRID;28027;28;N;HTTPS://WWW.ASISA.ES/INFORMACION-MUTUALIDAD-PREVISION-SOCIAL
31/12/2023;P3141;MUTUALIDAD DE PREVISIÓN SOCIAL A PRIMA FIJA DEL COLEGIO OFICIAL DE INGENIEROS NAVALES Y OCEÁNICOS;CASTELLO;66;MADRID;28001;28;N;HTTPS://WWW.INGENIEROSNAVALES.COM/INFORMACION-MUTUALIDAD
31/12/2023;P3142;MUTUALIDAD ESCOLAR SEK DE PREVISION SOCIAL GENERAL A PRIMA FIJA;AVENIDA DE LA INDUSTRIA ;8;ALCOBENDAS;28108;28;N;HTTPS://WWW.SEK.ES/EN/SEK-INTERNATIONAL-SCHOOLS/SERVICES/
31/12/2023;P3143;MUTUALIDAD COLEGIO DE INGENIEROS CAMINOS, CANALES Y PUERTOS;ALMAGRO;42;MADRID;28010;28;N;HTTPS://WWW.MUTUALIDADCAMINOS.ES/
31/12/2023;P3151;MUTUALIDAD DE PREVISIÓN SOCIAL DE LA POLICÍA;FERROCARRIL;18;MADRID;28047;28;N;HTTPS://WWW.MUPOL.ES/
31/12/2023;P3156;MUTUALIDAD DE DEPORTISTAS PROFESIONALES, MUTUALIDAD DE PREVISIÓN SOCIAL A PRIMA FIJA;GENERAL DÍAZ PORLIER ;9 LOC;MADRID;28001;28;N;HTTPS://WWW.MUTUALIDAD-DEPORTISTAS.ORG/INDEX
31/12/2023;P3157;MUTUAL MEDICA, MPS A PRIMA FIJA;VIA LAIETANA;31;BARCELONA;8003;8;N;HTTPS://WWW.MUTUALMEDICA.COM/
31/12/2023;P3158;PURISIMA CONCEPCION, MPS;AUGUSTO FIGUEROA;3;MADRID;28004;28;N;HTTPS://WWW.PURISIMAMPS.ES/
31/12/2023;P3159;MUTUALITAT DELS ENGINYERS, MUTUALITAT DE PREVISIO SOCIAL;VIA LAIETANA;39;BARCELONA;8003;8;N;HTTPS://WWW.MUTUA-ENGINYERS.COM
31/12/2023;P3161;ALTER MUTUA DE PREVISIO SOCIAL DELS ADVOCATS DE CATALUNYA A PRIMA FIXA;ROGER DE LLURIA;108;BARCELONA;8037;8;N;HTTPS://WWW.ALTERMUTUA.COM/CA/
31/12/2023;P3162;PREVISORA GENERAL MPS;AUSIAS MARC;117;BARCELONA;8013;8;N;WWW.PREVISORAGENERAL.COM
31/12/2023;R0011;NACIONAL DE REASEGUROS S.A.;ZURBANO;8;MADRID;28010;28;N;HTTPS://WWW.NACIONALRE.ES/
31/12/2023;R0019;MAPFRE RE, COMPAÑIA DE REASEGUROS, S.A.;PASEO DE RECOLETOS;25;MADRID;28004;28;N;HTTPS://WWW.MAPFRERE.COM/
31/12/2023;R0021;BBVA RE IN HOUSE COMPAÑIA DE REASEGUROS SE;AZUL;4;MADRID;28050;28;N;NO EXISTE
31/12/2024;C0001;ASEGURADORES AGRUPADOS S.A. DE SEGUROS;XATIVA;23;VALENCIA;46002;46;N;WWW.DIVINASEGUROS.COM
31/12/2024;C0002;LA ALIANZA ESPAÑOLA S.A. DE SEGUROS;GOYA;22;MADRID;28001;28;N;HTTPS://WWW.ALIANZAESP.ES
31/12/2024;C0007;FAMILIAR DE SEGUROS ACTIVE SA;CORTES VALENCIANAS;17;VALENCIA;46015;46;N;HTTPS://WWW.ACTIVESEGUROS.COM
31/12/2024;C0012;ETERNA ASEGURADORA,S.A. COMPAÑIA DE SEGUROS Y REASEGUROS SOCIEDAD UNIPERSONAL; PRINCESA;23;MADRID;28008;28;N;HTTPS://WWW.ETERNA-ASEGURADORA.ES
31/12/2024;C0016;AURA S.A. DE SEGUROS;AVDA. DEL CID;75;VALENCIA;46018;46;N;HTTPS://WWW.AURA-SEGUROS.ES
31/12/2024;C0031;CASER - CAJA DE SEGUROS REUNIDOS, COMPAÑÍA DE SEGUROS Y REASEGUROS, S.A.;AVENIDA DE BURGOS;109;MADRID;28050;28;N;WWW.CASER.ES
31/12/2024;C0037;SANTANDER SEGUROS Y REASEGUROS,COMPAÑIA ASEGURADORA S.A.;AVENIDA DE CANTABRIA S/N;S/N;BOADILLA DEL MONTE;28660;28;N;HTTPS://WWW.SANTANDERSEGUROS.ES/SAN
31/12/2024;C0039;ZURICH VIDA COMPAÑIA DE SEGUROS Y REASEGUROS S.A.;PASEO DE LA CASTELLANA;81;MADRID;28046;28;N;WWW.ZURICH.COM
31/12/2024;C0046;ATRADIUS CREDITO Y CAUCION SA DE SEGUROS Y REASEGUROS;CALLE DE MENDEZ ALVARO;31;MADRID;28045;28;N;HTTPS://WWW.CREDITOYCAUCION.ES
31/12/2024;C0058;MAPFRE ESPAÑA, COMPAÑIA DE SEGUROS Y REASEGUROS S.A.;CARRETERA POZUELO;52;MAJADAHONDA;28222;28;N;HTTPS://WWW.MAPFRE.COM/SOLVENCIA/
31/12/2024;C0069;ESPAÑA, S.A. COMPAÑIA NACIONAL DE SEGUROS;PRINCIPE DE VERGARA;38;MADRID;28001;28;N;HTTPS://WWW.ESPANASA.COM/
31/12/2024;C0072;GENERALI ESPAÑA, SOCIEDAD ANONIMA DE SEGUROS Y REASEGUROS;PLAZA MANUEL GOMEZ MORENO ;5;MADRID;28020;28;N;HTTPS://WWW.GENERALI.ES/CONTENT/DAM/GENERALI-SEGUROS/WEB/QUIENES-SOMOS/
31/12/2024;C0075;LA FE PREVISORA COMPAÑIA DE SEGUROS, S.A.;ELDUAYEN;32;VIGO;36202;36;N;HTTPS://WWW.FE-SEGUROS.COM/
31/12/2024;C0089;GES SEGUROS Y REASEGUROS S.A.;PLAZA DE LAS CORTES;2;MADRID;28014;28;N;WWW.GES.ES
31/12/2024;C0109;ALLIANZ COMPAÑIA DE SEGUROS Y REASEGUROS S.A.;RAMIREZ ARELLANO;35;MADRID;28043;28;N;HTTPS://WWW.ALLIANZ.ES/
31/12/2024;C0114;MARTIERRA SEGUROS S.A.;SANTA ENGRACIA;126;MADRID;28003;28;N;HTTPS://WWW.MARTIERRASEGUROS.ES/
31/12/2024;C0120;ERGO GENERALES SEGUROS Y REASEGUROS S.A.;AVENIDA CONCHA ESPINA;63;MADRID;28016;28;N;WWW.DKVSEGUROS.ES
31/12/2024;C0124;SEGURCAIXA ADESLAS S.A. DE SEGUROS Y REASEGUROS;PASEO DE LA CASTELLANA;259-C;MADRID;28046;28;N;HTTPS://WWW.SEGURCAIXAADESLAS.ES/
31/12/2024;C0133;OCASO S.A. DE SEGUROS Y REASEGUROS;PRINCESA;23;MADRID;28008;28;N;HTTPS://WWW.OCASO.ES/
31/12/2024;C0139;PATRIA HISPANA S.A. DE SEGUROS Y REASEGUROS;SERRANO;12;MADRID;28001;28;N;WWW.PATRIAHISPANA.COM
31/12/2024;C0140;IBERCAJA VIDA, CIA DE SEGUROS Y REASEGUROS S.A.U;PASEO CONSTITUCION ;4;ZARAGOZA;50008;50;N;HTTPS://WWW.IBERCAJAVIDA.COM/
31/12/2024;C0155;PREVENTIVA CIA. DE SEGUROS Y REASEGUROS S.A.;ARMINZA;2;MADRID;28023;28;N;WWW.PREVENTIVA.COM
31/12/2024;C0157;HELVETIA COMPAÑIA SUIZA DE SEGUROS Y REASEGUROS S.A.;PASEO DE CRISTOBAL COLON;26;SEVILLA;41001;41;N;WWW.HELVETIA.ES
31/12/2024;C0161;DKV SEGUROS Y REASEGUROS S.A ;TORRE DKV AV/ MARIA ZAMBRANO;31;ZARAGOZA;50018;50;N;WWW.DKVSEGUROS.ES
31/12/2024;C0174;SANTA LUCIA, S.A. COMPAÑIA DE SEGUROS Y REASEGUROS;PLAZA DE ESPAÑA;15;MADRID;28008;28;N;HTTPS://WWW.SANTALUCIA.ES/
31/12/2024;C0188;LA UNION ALCOYANA, S.A. DE SEGUROS Y REASEGUROS;GONZALO BARRACHINA;4;ALCOY;3801;3;P;WWW.UNIONALCOYANA.COM/NOSOTROS
31/12/2024;C0208;UNION MEDICA LA FUENCISLA S.A;TORRE DKV, AV MARIA ZAMBRANO;31;ZARAGOZA;50018;50;N;WWW.DKVSEGUROS.ES
31/12/2024;C0215;VITAL SEGURO S.A.;DEU I MATA;96;BARCELONA;8029;8;N;WWW.VITALSEGURO.COM
31/12/2024;C0222;ATLANTIDA MEDICA DE ESPECIALIDADES, S.A.;ENRIC GRANADOS;90;BARCELONA;8008;8;N;WWW.ATLANTIDA.NET
31/12/2024;C0223;ATOCHA S.A. DE SEGUROS;SAN BERNARDO;17;MADRID;28015;28;N;WWW.SEGUROSATOCHA.COM
31/12/2024;C0225;CLINICUM SEGUROS SA;PASEO DE GRACIA ;108;BARCELONA;8008;8;N;HTTPS://WWW.CLINICUM.ES
31/12/2024;C0247;DIVINA PASTORA SEGUROS GENERALES;C/XATIVA ;23;VALENCIA ;46002;46;N;WWW.DIVINAPASTORA.COM
31/12/2024;C0279;LA PREVISIÓN MALLORQUINA DE SEGUROS, S.A.;ARIBAU;168;BARCELONA;8036;8;N;WWW.PREVISIONMALLORQUINA.COM
