TRIMESTRE;CLAVE;operacion;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT55;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;PT51;PT52;PT53;PT54;PT56;PT57;PT58;MONEDA;delegacion;TipoDec
31/12/2024;C0139;1;19857254,83;0;0;87857,47;-38459,67;0;0;19730937,69;0;;;;0;0;0;0;2044213,21;;0;22741336,43;0;0;-124009,64;0;0;416089,35;23033416,14;-2993014,21;0;2346,38;0;0;-2995360,59;141553,09;-8676,13;132876,96;497688,08;;633549,51;41103,26;1090134,33;-1036,4;0;122611,37;121574,97;190483,9;0;546,02;0;0;0;0;191029,92;;201479,17;2044213,21;0;0;E;724;16
31/12/2024;C0140;1;712429523,73;0;0;3347641,19;-556222,63;0;0;708525659,91;3883063,24;;;;0;0;0;11524,32;217846784,45;;439273,3;962367779,44;0;2772396,74;-6924845,41;0;0;1148737,75;953819275,04;-53056800,4;0;0;-29712467,79;-247323,69;-83016591,88;1625286,59;-55856,38;1569430,21;23518785,51;;3349637,34;0;26868422,85;0;0;0;0;49939174,96;737158,73;137498,62;-299437,53;0;0;48037,81;50562432,59;;97578549,21;213952196,89;177130466,13;56560665,77;E;724;16
31/12/2024;C0155;1;7359611,29;0;-478,79;436163;-24503,97;0;-15184,78;6913650,31;0;;;;0;0;0;66232,33;1638156,1;;1212,84;2652972,99;0;228071,55;-299167,35;0;55758,35;37628,73;2107604,47;4115925,89;0;0;0;0;4115925,89;0;-4851,66;-4851,66;1324820,12;;155120,64;168139,18;1311801,58;0;0;23415,39;23415,39;156327,36;0;0;0;0;0;123423,45;279750,81;;719372,77;1571923,77;0;0;E;724;16
31/12/2024;C0157;1;82807893,19;0;-37541,84;422896,11;-525459,88;0;20262,05;81801733,31;0;;;;0;0;0;2803447,11;11211080,89;;571638,27;81979961,39;0;538249,1;-1934385,86;0;-298875;1156331,47;80962532,9;-12822317,17;0;0;8905449,13;0;-3916868,04;293283,94;256781,95;550065,89;10196362,78;;2244690,15;51511,74;12389541,19;0;0;1187167,91;1187167,91;740471,78;92827,6;304,17;0;0;0;1533328,67;2366932,22;;12225812,16;8407633,78;19699659,7;7518927,94;E;724;16
31/12/2024;C0174;1;403687800,17;0;1421,03;7812598,39;-2002153,44;0;-54557,31;393929026,68;0;;;;0;0;0;6825443,97;104225231,93;;0;391496160,03;13;3366629,4;-1924369,67;-13;-942695,44;1553664,65;388701521,05;-24524307,65;0;0;62742621,88;0;38218314,23;241759,22;22772230,07;23013989,29;29384676,26;;14411451,69;3704176,41;40091951,54;-207,85;0;3761730,61;3761522,76;171627,61;3466525,87;96546,85;0;8080,84;11839,42;9998311,53;13752932,12;;27709159,87;97399787,96;235589503,46;198494371,21;E;724;16
31/12/2024;C0467;1;85650315,85;0;1194,87;1415681,6;34948,35;0;39388,17;84231389,3;0;;;;0;0;0;16850344,66;38010808,34;;38884,58;141550764,27;0;1233204,41;-2365173,41;0;58996,32;533496,71;138426886,84;-35070847,65;0;0,22;59805549,34;0;24734701,47;50659,88;-245723,31;-195063,43;11393808,65;;4851474,59;187016,69;16058266,55;170422,65;0;188364,64;358787,29;1250152,93;0;42,46;0;0;0;9270600,78;10520796,17;;25506403,26;21160463,68;187058431,75;93928735,82;E;724;16
31/12/2024;C0467;2;15086320,4;0;0;122230,37;35585,47;0;0;14999675,5;27780,89;;;;0;0;0;1536190,65;9523534,96;;24092,16;30271357,3;0;0;-1151160,34;0;-24083,8;67391,22;29211671,98;-22178730,05;0;0;-93181,37;0;-22271911,42;0;132453,26;132453,26;2601280,64;;919831,27;12467,33;3508644,58;0;0;12606,84;12606,84;563471,95;0;17,27;0;0;0;1614924,96;2178414,18;;11794595,55;7959563,42;25855,38;6683,03;E;620;16
31/12/2024;C0467;3;83918,92;0;0;0;0;0;0;83918,92;0;;;;0;0;0;0;0;;0;333308,32;0;0;0;0;0;0;333308,32;-50565,74;0;0;136027,04;0;85461,3;0;0;0;10336,34;;2773,93;0;13110,27;0;0;0;0;0;2805,06;0;0;0;0;0;2805,06;;-350766,03;0;0;0;E;40;16
31/12/2024;C0467;3;19356264,04;0;0;0;0;0;0;19356264,04;0;;;;0;0;0;465919,51;4785273,38;;753,29;28748152,89;0;0;0;0;0;0;28748152,89;-2445669,3;0;0;50803671,1;0;48358001,8;0;0;0;2384121,12;;639818,12;0;3023939,24;166957,58;0;0;166957,58;647000,29;0;0;0;0;0;25528,12;672528,41;;9858087,38;4319353,87;126694501,51;60009124,92;E;276;16
31/12/2024;C0468;1;858689761,81;0;-849256,71;6207047,42;462691,89;0;85965,4;852010184,17;21825702,76;;;;1456995,69;0;31697300,17;890751,66;296977607,34;;3131,43;869884075,18;0;3732136,01;6876935,88;0;-1669964,13;1886719,16;876585558,34;-96353440,51;0;0;204615166,95;0;108261726,44;25163774,66;4951066,49;30114841,15;69361584,73;;12408045,24;3696524,93;78073105,04;-15735,08;0;953735;937999,92;13538022,15;8869752,03;6772496,07;247583,37;5433102,39;1709043,52;7822223,17;44392222,7;;125607980;241106857,06;115055554,99;73044,34;E;724;16
31/12/2024;C0468;4;3100483,7;0;-852,23;0;751,72;0;0;3100383,19;27027,68;;;;0;0;0;0;27027,68;;0;3877209,96;0;0;-149365,49;0;0;108,68;3727953,15;-597500,94;0;0;398882,06;0;-198618,88;786,94;-311,52;475,42;279482,73;;901,64;0;280384,37;0;0;24,83;24,83;60,9;3782,11;2478,34;0;0;0;0;6321,35;;-689129,37;0;0;0;E;20;16
31/12/2024;C0502;1;1331442460;0;-394217,2;35992374,16;-2506863,9;0;910141,59;1291638863,15;563309;;;;0;0;0;3442397,23;1629493823,33;;0;1180941316,66;36125,71;24796120,44;-852263,92;0;-759073,82;6674004,7;1162762136,53;35496628,13;-13394,54;-24626924,94;79036202,16;-2701403,31;136444957,38;6146227,51;-2259794,89;3886432,62;123225192,75;;15309278,98;9818654,46;128715817,27;0;0;5276179,27;5276179,27;1251523993,54;0;153987,53;0;0;0;5104354,51;1256782335,58;;279923723,47;1625488117,1;217148184,97;164489289,33;E;724;16
31/12/2024;C0502;2;6815107,83;0;66536,89;276095,64;-376266,2;0;23524,1;6205758,78;0;;;;0;0;0;0;0;;0;2795801,72;0;56771,12;1296003,61;0;106202,66;29352,04;3958183,59;-234,55;0;0;0;0;-234,55;0;0;0;833643,98;;149395,59;0;983039,57;0;0;22379,94;22379,94;0;17809,16;0;0;0;0;0;17809,16;;1224581,07;0;0;0;E;620;16
31/12/2024;C0511;1;2105547489,39;0;-1703112,53;9243520,1;-2624414,61;0;170600,58;2091805841,57;11158355,31;;;;45663,18;0;66918200,9;39884204,94;949114454,95;;74798,93;2088776187,46;0;2956898,46;37263394,36;0;26062,56;7807031,01;2130863651,81;441658027,7;0;0;-91411074,43;0;350246953,27;14631778,52;11077391,79;25709170,31;118314912,45;;9008423,87;4872859,43;122450476,89;3205,3;0;18286076,55;18289281,85;383508388,68;3658027,63;2693097,27;0;-118698,35;957557,34;23068938,81;413767311,38;;179944288,83;831108030,62;183206581,47;-17069457,42;E;724;16
31/12/2024;C0557;1;1844504885,15;0;-73360,1;39571742,79;434907,49;0;3312991,46;1801981698,29;0;;;;0;0;0;11592070,31;271352804,71;;2906949,23;1580205410,03;0;16068973,91;-13576290,85;0;-8801347,14;5566547,05;1564928039,46;92565119,75;0;-18848387,21;105633494,23;0;217047001,19;1918444,1;-522866,36;1395577,74;40554264,09;;57232628,57;6193196,63;91593696,03;0;0;13157799,75;13157799,75;64691672,87;0;0;0;0;0;15507317,04;80198989,91;;141488306,99;259760734,4;49518327,37;15950368,53;E;724;16
31/12/2024;C0559;1;183564159,07;-256518,35;32981,28;8215436,24;-2487728,57;408132,61;124288,65;172921301,15;192383,15;;;;11525,87;4798590,28;777848,45;65008360,84;227359482,66;;2079557,67;490393792,97;95291,57;5429828,44;-2605162,48;67764,83;643634,13;1526995,5;483405219,82;-263231851,21;0;-4963423,16;50698543,31;-434394,55;-208004279,29;4434259,78;308953,25;4743213,03;27835546,83;;4280338,22;1739045,71;30376839,34;0;0;7871387,15;7871387,15;61224555,72;0;61266,83;0;4975944,3;161216,39;58937824,1;125360807,34;;40983505,3;156570774,07;106279657,14;23903305,93;E;724;16
31/12/2024;C0559;2;71999856,69;0;0;-3225502,23;0;0;0;75225358,92;0;;;;0;1923768,21;0;1260187,62;12186438,63;;951917,99;197337132,15;0;1908522,53;-4282319,71;0;-50832,96;618218,94;191815341,81;-99641667,6;0;-4834758,08;29417055,37;0;-65389854,15;0;0;0;13858645,32;;398647,52;122543,24;14134749,6;0;0;3175680,78;3175680,78;1764584,05;0;12571,98;0;1671440,67;0;965001,43;4413598,13;;6098484,72;9002482,8;83985713,01;18101427,66;E;380;16
31/12/2024;C0559;3;0;-256518,35;0;0;0;408132,61;0;151614,26;0;;;;0;0;0;0;44037,2;;0;0;95291,57;0;0;67764,83;0;0;163056,4;0;0;0;0;0;0;-41528,35;0;-41528,35;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;74123,41;44037,2;0;0;E;620;16
31/12/2024;C0595;1;255059937,18;0;-54825,42;4582186,49;-2361565,75;0;346715,6;247714643,92;1654277,23;;;;0;34587,49;0;7521627,92;126796468,89;;9169,66;254337224,17;0;2375346,65;1955363,56;0;345658,66;3662806,12;257234388,54;-85058309,5;0;0;1540361,58;0;-83517947,92;7706992,1;-1387914,75;6319077,35;77511126,38;;5723290,2;1946618,23;81287798,35;0;0;1695618,92;1695618,92;47686930,54;356674,47;120505,86;127161,06;64577,47;0;6955625,29;55311474,69;;56894631,39;117585976,25;1584427,35;879668,5;E;724;16
31/12/2024;C0601;1;22997644,46;0;8098,34;951012,56;375967,09;0;60804,4;22369892,93;0;;;;0;0;0;339132,31;20863527,75;;0;56333079,78;0;766574,71;-1177305,72;0;-139840,79;330624,38;54859664,52;-31572625,46;0;0;-1209803,09;0;-32782428,55;52863,58;-36044,47;16819,11;1665732,26;;1505173,28;419219,92;2751685,62;0;0;1360559,05;1360559,05;7753369,66;0;78,34;0;0;0;31721,76;7785169,76;;9627533,61;20524395,44;2019020,97;1633438,53;E;724;16
31/12/2024;C0610;1;383414690,75;0;68812,2;8431064,58;-1601538,46;0;653259,65;372797640,26;0;;;;0;0;0;4559128,16;40569600,39;;2712,89;164302390,29;0;2969621,87;1225341,24;0;-1176463,55;1462643,73;165197216,94;92213111,55;0;0;57700527,21;-1102387,91;148811250,85;185480,15;-130494,95;54985,2;32167521,14;;2720929,89;3880084,76;31008366,27;0;0;2323863,69;2323863,69;10561296,72;-3033,59;0;0;527876,76;0;1879966,72;12966106,61;;69934442,09;36010472,23;59382515,82;42456237,71;E;724;16
31/12/2024;C0610;2;240119151,58;0;98957,39;1628425,95;-367985,61;0;143381,67;238078315,74;0;;;;0;0;0;3122655,24;28308215,24;;0;126579697,2;0;491486,03;516803,72;0;-60112,56;222648,42;126887775,87;78193515,88;0;1102387,91;41362381,12;0;118453509,09;185480,15;-128753,42;56726,73;10784466,35;;1209029,03;72926,88;11920568,5;0;0;0;0;4696506,27;0;0;0;0;0;247686,74;4944193,01;;12372634,62;25185560;10274326,79;2025449,95;E;620;16
31/12/2024;C0611;1;10349744524,88;0;62868,99;146425437,5;9511058,9;0;0;10212893015,27;0;;;;0;0;0;2292325694,88;6478389661,56;;0;7827673547,55;0;32589958,58;88045965,12;0;-1724610,94;19651524,33;7904505689,36;3186696855,61;0;-10221469,86;1616413185,33;-334,92;4813331175,88;46308051,72;3752969,36;50061021,08;681136645,1;;39278552,7;103610701,81;616804495,99;0;0;99252713,09;99252713,09;1965368211,67;46582,12;752813,16;0;-3091354,16;0;1048723286,6;3011799539,39;;1170710806,7;4186063966,68;1536945465,5;561762700,84;E;724;16
31/12/2024;C0628;1;541705062,44;0;-1701,19;5419993,09;20535,37;0;-243617,21;536547520,74;0;;;;0;0;0;796728,08;50840563,67;;0;378232577,16;0;4453541,65;-4854832,03;0;857902,57;945974,38;369012275,29;340956736,39;0;0;-210228026,14;0;130728710,25;806601,89;99113,19;905715,08;16351257,81;;1616648,25;904718;17063188,06;0;0;15761039,24;15761039,24;16299524,97;0;0;0;0;0;480521,71;16780046,68;;52004596,3;50043835,59;14878598,48;11111,99;E;724;16
31/12/2024;C0628;3;101176,66;0;-1,85;2503,98;-21824,69;0;536,3;76309,84;0;;;;0;0;0;133,4;1547,69;;0;0;0;0;-311,23;0;0;0;-311,23;0;0;0;0;0;0;0;0;0;12479,39;;784,14;694,33;12569,2;0;0;1704,88;1704,88;470,07;0;0;0;0;0;86,64;556,71;;63337,97;1414,29;0;0;E;250;16
