TRIMESTRE;CLAVE;RAMO;operacion;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;MONEDA;delegacion;TipoDec
31/12/2020;C0069;99;1;333107,15;209,87;-593,87;281825,98;-51119,8;0;-41459;41236,37;0;;;;0;0;0;0;222000,51;2170,54;0,01;-24612,28;0;0;-9918,84;0;-418,31;-34949,42;0;0;0;0;41699,01;8168,25;121803,19;-71935,93;;0;0;0;7173,53;7173,53;73583,11;0;3,25;0;0;0;119570,15;193156,51;171962,73;222000,51;E;724;16
31/12/2021;C0069;99;1;329200,79;-0,92;1497,47;284506,89;1219,28;0;-2073,22;49482,95;0;;;;0;0;0;0;0;2384,58;928,18;-14216,32;846,68;0;-4837,3;0;-254,82;-19226,94;0;0;0;0;44306,6;8482,1;147762,09;-94973,39;;0;0;0;7356,36;7356,36;6091,8;0;1,62;0;0;0;0;6093,42;152618,08;0;E;724;16
31/12/2016;C0072;99;3;686;0;0;0;-340,81;0;0;345,19;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,66;0;0;9,66;;0;0;0;0;0;0;0;0;0;0;0;0;0;335,53;0;E;372;16
31/12/2016;C0072;99;3;248,81;0;0;0;-124,01;0;0;124,8;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,92;0;0;3,92;;0;0;0;0;0;0;0;0;0;0;0;0;0;120,88;0;E;246;16
31/12/2016;C0072;99;3;4511,29;0;0;0;-2452,58;0;0;2058,71;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,68;0;0;64,68;;0;0;0;0;0;0;0;0;0;0;0;0;0;1994,03;0;E;616;16
31/12/2016;C0072;99;3;14547,49;0;0;0;-571,85;0;0;13975,64;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2032,16;0;0;2032,16;;0;0;0;0;0;0;0;0;0;0;0;0;0;11943,48;0;E;470;16
31/12/2016;C0072;99;3;3,92;0;0;0;-1,95;0;0;1,97;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06;0;0;0,06;;0;0;0;0;0;0;0;0;0;0;0;0;0;1,91;0;E;442;16
31/12/2016;C0072;99;3;714892,13;0;0;0;34817,93;0;0;749710,06;0;;;;0;0;0;0;0;0;150000;0;0;166625;0;0;0;316625;0;0;0;0;24873,23;0;0;24873,23;;0;0;0;0;0;0;0;0;0;0;0;0;0;408211,83;0;E;380;16
31/12/2016;C0072;99;3;244639,74;0;0;0;-47670,45;0;0;196969,29;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;640,72;0;0;640,72;;0;0;0;0;0;0;0;0;0;0;0;0;0;196328,57;0;E;300;16
31/12/2016;C0072;99;3;18259,03;0;0;0;-2586,77;0;0;15672,26;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;921,66;0;0;921,66;;0;0;0;0;0;0;0;0;0;0;0;0;0;14750,6;0;E;250;16
31/12/2016;C0072;99;3;13626,39;0;0;0;-5515,29;0;0;8111,1;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,01;0;0;5,01;;0;0;0;0;0;0;0;0;0;0;0;0;0;8106,09;0;E;348;16
31/12/2016;C0072;99;3;7059,73;0;0;0;-3787,66;0;0;3272,07;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147,96;0;0;147,96;;0;0;0;0;0;0;0;0;0;0;0;0;0;3124,11;0;E;203;16
31/12/2016;C0072;99;3;2099,03;0;0;0;-874,12;0;0;1224,91;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1224,91;0;E;196;16
31/12/2016;C0072;99;3;90862,81;0;0;0;10424,22;0;0;101287,03;0;;;;0;0;0;0;0;0;0;0;0;-5753,58;0;0;0;-5753,58;0;0;0;0;503,29;0;0;503,29;;0;0;0;0;0;0;0;0;0;0;0;0;0;106537,32;0;E;56;16
31/12/2016;C0072;99;3;769,24;0;0;0;-567,5;0;0;201,74;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,26;0;0;2,26;;0;0;0;0;0;0;0;0;0;0;0;0;0;199,48;0;E;40;16
31/12/2016;C0072;99;1;1369973374,39;84524160,57;3314002,75;162065166,74;-22310274,79;-12372553,7;478092,39;1260585450,09;5523935,15;;;;329529,9;0;18957032,91;33081027,33;119884848,01;4339314,97;848694619,24;48644946,31;85447228,94;7082227,22;4223632,58;35707924,83;39321109,94;826811381,52;6463525,34;478404,27;298571,28;776975,55;305728448,4;24219184,86;12966266,42;316981366,84;;-879842,01;0;-20734911,73;38116240,09;16501486,35;3177115,51;1713340,91;633423;563532,3;24013219,87;256558,24;4256904,16;34614093,99;182660783,48;61993322,72;E;724;16
31/12/2016;C0072;99;3;544,18;0;0;0;12194,99;0;0;12739,17;0;;;;0;0;0;0;0;0;0;0;0;-200;0;0;0;-200;0;0;0;0;196,3;0;0;196,3;;0;0;0;0;0;0;0;0;0;0;0;0;0;12742,87;0;E;528;16
31/12/2016;C0072;99;3;73149,14;0;0;0;-26215,1;0;0;46934,04;0;;;;0;0;0;0;0;0;0;0;0;-6094,72;0;0;0;-6094,72;0;0;0;0;3214,67;0;0;3214,67;;0;0;0;0;0;0;0;0;0;0;0;0;0;49814,09;0;E;826;16
31/12/2016;C0072;99;3;21685,62;0;0;0;-9030,72;0;0;12654,9;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1760,06;0;0;1760,06;;0;0;0;0;0;0;0;0;0;0;0;0;0;10894,84;0;E;752;16
31/12/2016;C0072;99;3;73403,12;0;0;0;8658,01;0;0;82061,13;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;657,04;0;0;657,04;;0;0;0;0;0;0;0;0;0;0;0;0;0;81404,09;0;E;642;16
31/12/2016;C0072;99;3;446068,64;0;0;0;-69425,89;0;0;376642,75;0;;;;0;0;0;0;0;0;96532,57;0;0;-95394,16;0;0;0;1138,41;0;0;0;0;8961,07;0;0;8961,07;;0;0;0;0;0;0;0;0;0;0;0;0;0;366543,27;0;E;620;16
31/12/2016;C0072;99;3;69975,75;0;0;0;-7711,2;0;0;62264,55;0;;;;0;0;0;0;0;0;0;0;0;-400;0;0;0;-400;0;0;0;0;1271,8;0;0;1271,8;;0;0;0;0;0;0;0;0;0;0;0;0;0;61392,75;0;E;276;16
31/12/2017;C0072;99;3;610,38;0;0;0;0;0;0;610,38;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91,56;0;0;91,56;;0;0;0;0;0;0;0;0;0;0;0;0;0;518,82;0;E;428;16
31/12/2017;C0072;99;3;2419332,71;0;0;0;142778,25;0;0;2562110,96;0;;;;0;0;0;0;0;0;26236,99;0;0;-49554;0;0;0;-23317,01;0;0;0;0;-6677,38;0;0;-6677,38;;0;0;0;0;0;0;0;0;0;0;0;0;0;2592105,35;0;E;380;16
31/12/2017;C0072;99;3;745,75;0;0;0;-21,16;0;0;724,59;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,12;0;0;36,12;;0;0;0;0;0;0;0;0;0;0;0;0;0;688,47;0;E;372;16
31/12/2017;C0072;99;3;12995,46;0;0;0;148,55;0;0;13144,01;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-82,26;0;0;-82,26;;0;0;0;0;0;0;0;0;0;0;0;0;0;13226,27;0;E;348;16
31/12/2017;C0072;99;3;206930,23;0;0;0;54269,17;0;0;261199,4;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16159,14;0;0;16159,14;;0;0;0;0;0;0;0;0;0;0;0;0;0;245040,26;0;E;300;16
31/12/2017;C0072;99;3;416836,39;0;0;0;-72721,39;0;0;344115;0;;;;0;0;0;0;0;0;2511,19;0;0;6000;0;0;0;8511,19;0;0;0;0;11084,41;0;0;11084,41;;0;0;0;0;0;0;0;0;0;0;0;0;0;324519,4;0;E;276;16
31/12/2017;C0072;99;3;1984,01;0;0;0;953,08;0;0;2937,09;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;478,98;0;0;478,98;;0;0;0;0;0;0;0;0;0;0;0;0;0;2458,11;0;E;203;16
31/12/2017;C0072;99;3;2044,6;0;0;0;45,19;0;0;2089,79;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-12,94;0;0;-12,94;;0;0;0;0;0;0;0;0;0;0;0;0;0;2102,73;0;E;196;16
31/12/2017;C0072;99;3;30,49;0;0;0;0;0;0;30,49;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,57;0;0;4,57;;0;0;0;0;0;0;0;0;0;0;0;0;0;25,92;0;E;440;16
31/12/2017;C0072;99;3;1765,3;0;0;0;-63,4;0;0;1701,9;0;;;;0;0;0;0;0;0;366,75;0;0;5600;0;0;0;5966,75;0;0;0;0;289,48;0;0;289,48;;0;0;0;0;0;0;0;0;0;0;0;0;0;-4554,33;0;E;40;16
31/12/2017;C0072;99;3;14042,54;0;0;0;-5766,94;0;0;8275,6;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280,83;0;0;280,83;;0;0;0;0;0;0;0;0;0;0;0;0;0;7994,77;0;E;208;16
31/12/2017;C0072;99;3;231956,89;0;0;0;-77938,11;0;0;154018,78;0;;;;0;0;0;0;0;0;3337,24;0;0;0;0;0;0;3337,24;0;0;0;0;3267,63;0;0;3267,63;;0;0;0;0;0;0;0;0;0;0;0;0;0;147413,91;0;E;56;16
31/12/2017;C0072;99;3;8096,13;0;0;0;-5543,95;0;0;2552,18;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231,65;0;0;231,65;;0;0;0;0;0;0;0;0;0;0;0;0;0;2320,53;0;E;442;16
31/12/2017;C0072;99;3;20023,2;0;0;0;36,81;0;0;20060,01;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3009,87;0;0;3009,87;;0;0;0;0;0;0;0;0;0;0;0;0;0;17050,14;0;E;470;16
31/12/2017;C0072;99;3;103573,57;0;0;0;-27319,03;0;0;76254,54;0;;;;0;0;0;0;0;0;3549,84;0;0;0;0;0;0;3549,84;0;0;0;0;3334,48;0;0;3334,48;;0;0;0;0;0;0;0;0;0;0;0;0;0;69370,22;0;E;528;16
31/12/2017;C0072;99;3;58663,67;0;0;0;-20078,63;0;0;38585,04;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;285,81;0;0;285,81;;0;0;0;0;0;0;0;0;0;0;0;0;0;38299,23;0;E;616;16
31/12/2017;C0072;99;3;2974362,45;0;0;0;-679285,5;0;0;2295076,95;0;;;;0;0;0;0;0;0;55413,11;0;0;17347,15;0;0;0;72760,26;0;0;0;0;16480,3;0;0;16480,3;;0;0;0;0;0;0;0;0;0;0;0;0;0;2205836,39;0;E;620;16
31/12/2017;C0072;99;3;59324,71;0;0;0;30322,04;0;0;89646,75;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7734,05;0;0;7734,05;;0;0;0;0;0;0;0;0;0;0;0;0;0;81912,7;0;E;642;16
31/12/2017;C0072;99;3;85,09;0;0;0;0;0;0;85,09;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,76;0;0;12,76;;0;0;0;0;0;0;0;0;0;0;0;0;0;72,33;0;E;703;16
31/12/2017;C0072;99;3;36381,56;0;0;0;-8226,66;0;0;28154,9;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3075,75;0;0;3075,75;;0;0;0;0;0;0;0;0;0;0;0;0;0;25079,15;0;E;752;16
31/12/2017;C0072;99;3;447,7;0;0;0;-93,56;0;0;354,14;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,83;0;0;11,83;;0;0;0;0;0;0;0;0;0;0;0;0;0;342,31;0;E;246;16
31/12/2017;C0072;99;3;174335,17;0;0;0;-44714,88;0;0;129620,29;0;;;;0;0;0;0;0;0;1125,55;0;0;3000;0;0;0;4125,55;0;0;0;0;10708,53;0;0;10708,53;;0;0;0;0;0;0;0;0;0;0;0;0;0;114786,21;0;E;250;16
31/12/2017;C0072;99;1;1396812572,52;96731833,49;1864613,21;167292685,08;-8791250,34;-2237798,8;5964854,28;1311122430,72;4767688,03;;;;197053,33;26971345,68;7104616,36;9486079,35;130091541,5;3516938,39;922823172,19;48365665,34;105335293,3;-60879541,66;-4824867,16;-27149201,23;42340380,19;869638716,83;6525582,99;634979,48;477456,81;1112436,29;310296746,94;24434002,72;10824949,9;323905799,76;;19041,81;0;-17906956,36;38360248,69;20472334,14;4541039,28;1797868,16;1125489,43;305094,7;30081427,03;19265,49;2845336,17;40715520,26;182360520,34;81564758,75;E;724;16
31/12/2017;C0072;99;3;71619,08;0;0;0;5360,15;0;0;76979,23;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7568,22;0;0;7568,22;;0;0;0;0;0;0;0;0;0;0;0;0;0;69411,01;0;E;826;16
31/12/2018;C0072;99;3;15759,55;0;0;0;46755,25;0;0;62514,8;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5461,64;0;0;5461,64;;0;0;0;0;0;0;0;0;0;0;0;0;0;57053,16;0;E;300;16
31/12/2018;C0072;99;3;610,45;0;0;0;0;0;0;610,45;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91,57;0;0;91,57;;0;0;0;0;0;0;0;0;0;0;0;0;0;518,88;0;E;428;16
31/12/2018;C0072;99;3;353779,44;0;0;0;-72761,41;0;0;281018,03;0;;;;0;0;0;0;0;0;1048,89;0;0;34295,54;0;0;0;35344,43;0;0;0;0;14259,13;0;0;14259,13;;0;0;0;0;0;0;0;0;0;0;0;0;0;231414,47;0;E;826;16
31/12/2018;C0072;99;3;29128,91;0;0;0;4606,34;0;0;33735,25;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3911,37;0;0;3911,37;;0;0;0;0;0;0;0;0;0;0;0;0;0;29823,88;0;E;752;16
31/12/2018;C0072;99;3;667,82;0;0;0;-273,69;0;0;394,13;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52,7;0;0;52,7;;0;0;0;0;0;0;0;0;0;0;0;0;0;341,43;0;E;703;16
31/12/2018;C0072;99;3;75464,39;0;0;0;1544,08;0;0;77008,47;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11281,18;0;0;11281,18;;0;0;0;0;0;0;0;0;0;0;0;0;0;65727,29;0;E;642;16
31/12/2018;C0072;99;3;2967236,94;0;0;0;-107140,85;0;0;2860096,09;0;;;;0;0;0;0;0;0;487729,05;0;0;1518311,67;0;0;0;2006040,72;0;0;0;0;58111,69;0;0;58111,69;;0;0;0;0;0;0;0;0;0;0;0;0;0;795943,68;0;E;620;16
31/12/2018;C0072;99;3;-17731,72;0;0;0;-124853,3;0;0;-142585,02;0;;;;0;0;0;0;0;0;134966,39;0;0;3323,17;0;0;0;138289,56;0;0;0;0;5036,06;0;0;5036,06;;0;0;0;0;0;0;0;0;0;0;0;0;0;-285910,64;0;E;616;16
31/12/2018;C0072;99;3;201652,82;0;0;0;331635,85;0;0;533288,67;0;;;;0;0;0;0;0;0;4797,12;0;0;95320,35;0;0;0;100117,47;0;0;0;0;15223,32;0;0;15223,32;;0;0;0;0;0;0;0;0;0;0;0;0;0;417947,88;0;E;528;16
31/12/2018;C0072;99;3;20198,2;0;0;0;-11,75;0;0;20186,45;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3003,3;0;0;3003,3;;0;0;0;0;0;0;0;0;0;0;0;0;0;17183,15;0;E;470;16
31/12/2018;C0072;99;3;11975,25;0;0;0;-1297,78;0;0;10677,47;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1001,45;0;0;1001,45;;0;0;0;0;0;0;0;0;0;0;0;0;0;9676,02;0;E;208;16
31/12/2018;C0072;99;3;31,02;0;0;0;0;0;0;31,02;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,65;0;0;4,65;;0;0;0;0;0;0;0;0;0;0;0;0;0;26,37;0;E;440;16
31/12/2018;C0072;99;1;1408196209,18;77011611,98;2399797,89;141630883,72;3533378,5;-3232679,83;10688731,03;1335588702,97;4433831,65;;;;332358,36;445239,55;85501,27;9870612,01;68933400,68;3272376;925322002,91;51059562,19;117928039,78;-53904747,6;7846173,7;-24953149,78;42798202,27;880146303,47;6362883,63;1442244,39;-149859,45;1292384,94;308492995,75;24828593,19;10175519,61;323146069,33;;1216217,47;0;-16696951,16;39768959,05;24288225,36;2240622,89;1720468,92;954836,82;36718,02;7001233,81;11320,05;7984506,94;19949707,45;152608905,47;53765857,84;E;724;16
31/12/2018;C0072;99;3;3400694,36;0;0;0;-68923,57;0;0;3331770,79;0;;;;0;0;0;0;0;0;29054,75;0;0;316660,94;0;0;0;345715,69;0;0;0;0;59494,38;0;0;59494,38;;0;0;0;0;0;0;0;0;0;0;0;0;0;2926560,72;0;E;380;16
31/12/2018;C0072;99;3;70,96;0;0;0;-11,29;0;0;59,67;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,39;0;0;9,39;;0;0;0;0;0;0;0;0;0;0;0;0;0;50,28;0;E;372;16
31/12/2018;C0072;99;3;16799,42;0;0;0;-1611,21;0;0;15188,21;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;631,87;0;0;631,87;;0;0;0;0;0;0;0;0;0;0;0;0;0;14556,34;0;E;348;16
31/12/2018;C0072;99;3;3238,43;0;0;0;-149,18;0;0;3089,25;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;441,87;0;0;441,87;;0;0;0;0;0;0;0;0;0;0;0;0;0;2647,38;0;E;203;16
31/12/2018;C0072;99;3;546722,33;0;0;0;-256,85;0;0;546465,48;0;;;;0;0;0;0;0;0;2805,48;0;0;33971,21;0;0;0;36776,69;0;0;0;0;13793,15;0;0;13793,15;;0;0;0;0;0;0;0;0;0;0;0;0;0;495895,64;0;E;276;16
31/12/2018;C0072;99;3;1709,16;0;0;0;135,99;0;0;1845,15;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,12;0;0;2,12;;0;0;0;0;0;0;0;0;0;0;0;0;0;1843,03;0;E;196;16
31/12/2018;C0072;99;3;738,68;0;0;0;-301,54;0;0;437,14;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69,41;0;0;69,41;;0;0;0;0;0;0;0;0;0;0;0;0;0;367,73;0;E;100;16
31/12/2018;C0072;99;3;319126,93;0;0;0;-30566,61;0;0;288560,32;0;;;;0;0;0;0;0;0;0;0;0;-3337,24;0;0;0;-3337,24;0;0;0;0;7062,49;0;0;7062,49;;0;0;0;0;0;0;0;0;0;0;0;0;0;284835,07;0;E;56;16
31/12/2018;C0072;99;3;4562,86;0;0;0;-1007,33;0;0;3555,53;0;;;;0;0;0;0;0;0;1799,88;0;0;9333,25;0;0;0;11133,13;0;0;0;0;427,03;0;0;427,03;;0;0;0;0;0;0;0;0;0;0;0;0;0;-8004,63;0;E;40;16
31/12/2018;C0072;99;3;7532,83;0;0;0;-5158,64;0;0;2374,19;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211,75;0;0;211,75;;0;0;0;0;0;0;0;0;0;0;0;0;0;2162,44;0;E;442;16
31/12/2018;C0072;99;3;215085,96;0;0;0;-8097,66;0;0;206988,3;0;;;;0;0;0;0;0;0;27637,23;0;0;41052,87;0;0;0;68690,1;0;0;0;0;20072,28;0;0;20072,28;;0;0;0;0;0;0;0;0;0;0;0;0;0;118225,92;0;E;250;16
31/12/2019;C0072;99;3;45700,96;0;0;0;-40347,84;0;0;5353,12;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-36,5;0;0;-36,5;;0;0;0;0;0;0;0;0;0;0;0;0;0;5389,62;0;E;191;16
31/12/2019;C0072;99;3;177965,63;0;0;0;36632,99;0;0;214598,62;0;;;;0;0;0;0;0;0;9086,42;0;0;-68083,77;0;0;0;-58997,35;0;0;0;0;28073,82;0;0;28073,82;;0;0;0;0;0;0;0;0;0;0;0;0;0;245522,15;0;E;616;16
31/12/2019;C0072;99;3;708593,29;0;0;0;71805,99;0;0;780399,28;0;;;;0;0;0;0;0;0;548,74;0;0;670588,83;0;0;0;671137,57;0;0;0;0;51183,73;0;0;51183,73;;0;0;0;0;0;0;0;0;0;0;0;0;0;58077,98;0;E;826;16
31/12/2019;C0072;99;3;35591,59;0;0;0;-2683,82;0;0;32907,77;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3059,68;0;0;3059,68;;0;0;0;0;0;0;0;0;0;0;0;0;0;29848,09;0;E;752;16
31/12/2019;C0072;99;3;224,55;0;0;0;-130,07;0;0;94,48;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2,35;0;0;-2,35;;0;0;0;0;0;0;0;0;0;0;0;0;0;96,83;0;E;705;16
31/12/2019;C0072;99;3;52372,89;0;0;0;-23369,72;0;0;29003,17;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10495,5;0;0;10495,5;;0;0;0;0;0;0;0;0;0;0;0;0;0;18507,67;0;E;703;16
31/12/2019;C0072;99;3;80596,02;0;0;0;-179,38;0;0;80416,64;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9978,48;0;0;9978,48;;0;0;0;0;0;0;0;0;0;0;0;0;0;70438,16;0;E;642;16
31/12/2019;C0072;99;3;3156666,54;0;0;0;-129346,07;0;0;3027320,47;0;;;;0;0;0;0;0;0;108125,89;0;0;-448662,05;0;0;0;-340536,16;0;0;0;0;118395,37;0;0;118395,37;;0;0;0;0;0;0;0;0;0;0;0;0;0;3249461,26;0;E;620;16
31/12/2019;C0072;99;1;1434252749,87;82657587,73;2653056;155127705,65;-6220339,26;-8418375,47;-7793381,58;1357590354,8;4458077,61;;;;189322,3;0;3028382,54;5188985,94;80179203,49;2417701,69;909967127,83;42271979,21;96930015,27;-25276685,17;3736264,66;-17691586,99;42327000,04;893787258,29;8479598,24;1175627,09;-496354,66;679272,43;330847345,4;31226161,46;10488807,81;351584699,05;;3000129,02;0;-14691681,29;31305082,68;19613530,41;22198061,53;2191385;902582,93;276519;2177708,47;0;3782148,87;31528405,8;134514495,76;67314435,1;E;724;16
31/12/2019;C0072;99;3;33439,91;0;0;0;-9200,75;0;0;24239,16;0;;;;0;0;0;0;0;0;3968,97;0;0;-1799,88;0;0;0;2169,09;0;0;0;0;2704,17;0;0;2704,17;;0;0;0;0;0;0;0;0;0;0;0;0;0;19365,9;0;E;40;16
31/12/2019;C0072;99;3;678,63;0;0;0;-233,55;0;0;445,08;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,78;0;0;60,78;;0;0;0;0;0;0;0;0;0;0;0;0;0;384,3;0;E;100;16
31/12/2019;C0072;99;3;1077,98;0;0;0;215,53;0;0;1293,51;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,71;0;0;7,71;;0;0;0;0;0;0;0;0;0;0;0;0;0;1285,8;0;E;196;16
31/12/2019;C0072;99;3;21189,09;0;0;0;-9749,76;0;0;11439,33;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2819,1;0;0;2819,1;;0;0;0;0;0;0;0;0;0;0;0;0;0;8620,23;0;E;203;16
31/12/2019;C0072;99;3;10841,91;0;0;0;-3220,96;0;0;7620,95;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1787,56;0;0;1787,56;;0;0;0;0;0;0;0;0;0;0;0;0;0;5833,39;0;E;208;16
31/12/2019;C0072;99;3;1372,31;0;0;0;-709,5;0;0;662,81;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71,38;0;0;71,38;;0;0;0;0;0;0;0;0;0;0;0;0;0;591,43;0;E;428;16
31/12/2019;C0072;99;3;-73525,62;0;0;0;-27641,77;0;0;-101167,39;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5840,55;0;0;5840,55;;0;0;0;0;0;0;0;0;0;0;0;0;0;-107007,94;0;E;578;16
31/12/2019;C0072;99;3;321395,62;0;0;0;7335,13;0;0;328730,75;0;;;;0;0;0;0;0;0;11844,25;0;0;63358,42;0;0;0;75202,67;0;0;0;0;45282,64;0;0;45282,64;;0;0;0;0;0;0;0;0;0;0;0;0;0;208245,44;0;E;528;16
31/12/2019;C0072;99;3;20802,05;0;0;0;-139,71;0;0;20662,34;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3082,83;0;0;3082,83;;0;0;0;0;0;0;0;0;0;0;0;0;0;17579,51;0;E;470;16
31/12/2019;C0072;99;3;241451,08;0;0;0;33152,07;0;0;274603,15;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25247,96;0;0;25247,96;;0;0;0;0;0;0;0;0;0;0;0;0;0;249355,19;0;E;56;16
31/12/2019;C0072;99;3;44,16;0;0;0;-21,58;0;0;22,58;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,17;0;0;3,17;;0;0;0;0;0;0;0;0;0;0;0;0;0;19,41;0;E;440;16
31/12/2019;C0072;99;3;766,57;0;0;0;-624,57;0;0;142;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,1;0;0;10,1;;0;0;0;0;0;0;0;0;0;0;0;0;0;131,9;0;E;246;16
31/12/2019;C0072;99;3;2683858,69;0;0;0;-189829;0;0;2494029,69;0;;;;0;0;0;0;0;0;65201,95;0;0;211649,87;0;0;0;276851,82;0;0;0;0;75415,46;0;0;75415,46;;0;0;0;0;0;0;0;0;0;0;0;0;0;2141762,41;0;E;380;16
31/12/2019;C0072;99;3;120683,48;0;0;0;-60227,9;0;0;60455,58;0;;;;0;0;0;0;0;0;3915,54;0;0;16982,32;0;0;0;20897,86;0;0;0;0;3080,87;0;0;3080,87;;0;0;0;0;0;0;0;0;0;0;0;0;0;36476,85;0;E;372;16
