TRIMESTRE;CLAVE;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;PT51;PT52;PT53;PT54;PT55;PT56;PT57;PT58;PT59;PT60;PT61;PT62;PT63;PT64;PT65;PT66;PT67;PT68;PT69;PT70;PT71;PT72;PT73;PT74;PT75;PT76;PT77;PT78;PT79;PT80;PT81;PT82;PT83;PT84;PT85;PT86;PT87;PT88;moneda;delegacion;TipoDec
31/12/2017;P2636;169350,84;0;0;0;0;0;0;0;0;0;0;0;751259,02;480899,56;270359,46;0;0;7222,93;0;0;0;0;0;0;0;6481,28;6481,28;0;0;0;0;741,65;741,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80939,4;0;80939,4;6812,49;0;0;6812,49;0;0;1015584,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2018;P2636;235555,47;0;0;0;0;0;0;0;0;0;0;0;567231,37;411177,52;156053,85;0;0;3450;0;0;0;0;0;0;0;3450;3450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108705,4;0;108705,4;6187,76;0;0;0;6187,76;0;921130;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2019;P2636;304826,4;0;0;0;0;0;0;0;0;0;0;0;497366,88;444611,8;52755,08;0;0;2139,08;0;0;0;0;0;0;0;2139,08;2139,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118169,62;0;118169,62;5595,2;0;0;5595,2;0;0;928097,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2020;P2636;238553,03;0;0;0;0;0;0;0;0;0;0;0;441080,35;388219,66;52860,69;0;0;1896,32;0;0;0;0;0;0;0;1896,32;1896,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160933,92;0;160933,92;0;0;0;0;0;0;842463,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2021;P2636;199870,96;0;0;0;0;0;0;0;0;0;0;0;519592,07;467011,94;52580,13;0;0;1356,5;0;0;0;0;0;0;0;1356,5;1356,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30472,07;0;30472,07;0;0;0;0;0;0;751291,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2016;P2651;10993066,55;0;0;0;0;0;2879278;0;2579278;300000;0;0;22854676,54;1525541,54;21329135;0;0;3298274,54;0;0;0;0;0;0;0;0;0;0;0;0;0;3298274,54;0;3298274,54;0;0;0;0;0;0;0;6040510,71;7927,3;6032583,41;0;0;0;0;146106,04;0;0;146106,04;10757,17;0;10757,17;521586,11;0;0;521586,11;0;0;46744255,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2017;P2651;5380615,11;0;0;0;0;0;5191996;0;4891996;300000;0;0;33585987,41;1672871,01;31913116,4;0;0;2836299,65;0;0;0;0;0;200000;0;0;0;0;0;0;0;2636299,65;0;2636299,65;0;0;0;0;0;0;0;1913131,05;3456,84;1909674,21;0;0;0;0;146106,04;0;0;146106,04;29302,41;0;29302,41;480255,45;0;0;480255,45;0;0;49563693,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2018;P2651;5270661,09;0;0;0;0;0;21014478,52;2023203,53;18674574,99;316700;0;0;18120950;0;18120950;0;0;2070535,63;0;0;0;0;0;0;0;0;0;0;0;0;0;2070535,63;0;2070535,63;0;0;0;0;0;0;0;2239411,81;914,88;2238496,93;0;0;0;0;146106,04;0;0;146106,04;274331,99;170209,66;104122,33;603621,93;0;0;603621,93;0;0;49740097,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2019;P2651;6630645,97;0;0;0;0;0;43417122,36;3078537,26;40042120,1;296465;0;0;0;0;0;0;0;1839253,21;0;0;0;0;0;0;0;0;0;0;0;0;0;1839253,21;0;1839253,21;0;0;0;0;0;0;0;1867388,61;32,29;1867356,32;0;0;0;0;146106,04;0;0;146106,04;256513,98;256513,98;0;506524,34;0;0;506524,34;0;0;54663554,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2020;P2651;9778013,2;0;0;0;0;0;44385705,92;3297168,67;40712712,99;289680;0;86144,26;0;0;0;0;0;1675992,19;0;0;0;0;0;0;0;0;0;0;0;0;0;1675992,19;1099,88;1674892,31;0;0;0;0;0;0;0;1832144,22;0;1832144,22;0;0;0;0;146106,04;0;0;146106,04;94040,21;94040,21;0;515740,62;0;0;515740,62;0;0;58427742,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2021;P2651;7406475,15;0;0;0;0;0;51796969,61;7080360,73;44368018;282785;0;65805,88;0;0;0;0;0;1741858,41;0;0;0;0;0;0;0;0;0;0;0;0;0;1741858,41;0;1741858,41;0;0;0;0;0;0;0;1726300,89;0;1726300,89;0;0;0;0;146106,04;0;0;146106,04;67078,02;67078,02;0;537136,7;0;0;537136,7;0;0;63421924,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2016;P2714;10030931,85;0;0;0;0;0;0;0;0;0;0;0;5106930,23;1736606,23;3370324;0;0;86086995,81;81998655,17;0;0;0;0;3800000;0;0;0;0;0;0;0;288340,64;40143,21;248197,43;37837169,13;0;0;0;0;0;0;969260,24;77048,88;892211,36;50780,04;0;0;50780,04;0;0;0;0;80294,74;12731,75;67562,99;3799655,69;0;0;3799655,69;0;0;143962017,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2017;P2714;9813369,74;0;0;0;0;0;0;0;0;0;0;0;12015431,01;725261,71;11290169,3;0;0;76747370,78;76304891,5;0;0;0;0;0;0;0;0;0;0;0;0;442479,28;40232,97;402246,31;40719163,13;0;0;0;0;0;0;938224,35;71768,51;866455,84;110121,51;0;0;110121,51;0;0;0;0;54305,25;0;54305,25;3588750,78;0;0;3588750,78;0;0;143986736,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2018;P2714;1868901,88;0;0;0;0;0;0;0;0;0;0;0;15459687,1;1023767,6;14435919,5;0;0;72717633,19;71426794,48;0;0;0;0;0;0;0;0;0;0;0;0;1290838,71;40232,97;1250605,74;46050145,76;0;0;0;0;0;0;983696,36;143259,96;840436,4;228705,23;0;0;228705,23;0;0;0;0;288919,86;0;288919,86;3478555,52;0;0;3478555,52;0;0;141076244,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2019;P2714;6396530,14;0;0;0;0;0;0;0;0;0;0;0;15253327,92;1073861,42;14179466,5;0;0;68317777,55;68258647,62;0;0;0;0;0;0;0;0;0;0;0;0;59129,93;39684,05;19445,88;45604602,59;0;0;0;0;0;0;961116,67;146483,4;814633,27;157659,82;0;0;157659,82;0;0;0;0;94799,96;0;94799,96;3249141,8;0;0;3249141,8;0;0;140034956,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;P2714;9212416,98;0;0;0;0;0;0;0;0;0;0;0;14144932,82;1475715,82;12669217;0;0;68527929,65;68457026,89;0;0;0;0;0;0;0;0;0;0;0;0;70902,76;39440,9;31461,86;44493195,29;0;0;0;0;0;0;923988,2;132328,45;791659,75;60494,82;0;0;60494,82;0;0;0;0;156622,53;0;156622,53;2994472,09;0;0;2994472,09;0;0;140514052,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;P2714;25553195,76;0;0;0;0;0;0;0;0;0;0;0;10640364,27;3303449,77;7336914,5;0;0;60550424,13;60470853,39;0;0;0;0;0;0;0;0;0;0;0;0;79570,74;39579,28;39991,46;39219451,01;0;0;0;0;0;0;841067,13;72380,9;768686,23;25454,72;0;0;25454,72;0;0;0;0;101323,59;69913,54;31410,05;2279650,07;0;0;2279650,07;0;0;139210930,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;P2925;88408,64;0;0;0;0;0;0;0;0;0;0;0;7263845,07;4992171,79;2271673,28;0;0;1433718,43;0;0;0;0;0;332800;0;4340,57;4340,57;0;0;0;0;1096577,86;22734,3;1073843,56;0;0;237151,88;0;219196,88;17955;0;16859302,16;0;16859302,16;262,04;0;0;262,04;0;0;0;0;0;0;0;666528,42;0;0;666528,42;0;0;26549216,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2017;P2925;370883,38;0;0;0;0;0;0;0;0;0;0;0;5997986,32;5666535,72;331450,6;0;0;2520908,27;0;0;0;0;0;1152800;0;7342,4;7342,4;0;9310,28;0;0;1351455,59;30178,41;1321277,18;0;0;319286,12;0;190035,9;129250,22;0;16735707,99;0;16735707,99;0;0;0;0;0;0;0;0;0;0;0;600451,76;0;0;600451,76;0;0;26545223,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2018;P2925;18254,9;0;0;0;0;0;0;0;0;0;0;0;5107105,87;4777134,38;329971,49;0;0;2864279,06;0;0;0;0;0;550000;0;-9394,24;-9394,24;0;0;0;0;2323673,3;47622,32;2276050,98;0;0;193443,91;0;193443,91;0;0;16845534,98;0;16845534,98;0;0;0;0;0;0;0;0;0;0;0;325646,87;0;0;325646,87;0;0;25354265,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2019;P2925;898069,54;0;0;0;0;0;0;0;0;0;0;0;4432963,37;4072115,7;360847,67;0;0;2640125,59;0;0;0;0;0;350000;0;0,01;0,01;0;0;0;0;2290125,58;47622,32;2242503,26;0;0;191985,68;0;191985,68;0;0;16513981,16;0;16513981,16;0;0;0;0;0;0;0;0;0;0;0;333968,49;0;0;333968,49;0;0;25011093,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2020;P2925;863383,37;0;0;0;0;0;0;0;0;0;0;0;4606375,91;4246138,87;360237,04;0;0;2175100,9;0;0;0;0;0;0;0;-915,76;-915,76;0;34780,01;0;0;2141236,65;-1770;2143006,65;0;0;0;0;0;0;0;16552728,12;0;16552728,12;0;0;0;0;0;0;0;0;0;0;0;313007,44;0;0;313007,44;0;0;24510595,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2021;P2925;444394,06;0;0;0;0;0;0;0;0;0;0;0;5776230,64;5442466,79;333763,85;0;0;904300,68;0;0;0;0;0;0;0;0;0;0;0;0;0;904300,68;-1770;906070,68;0;0;0;0;0;0;0;15318157,99;0;15318157,99;0;0;0;0;0;0;0;0;0;0;0;41246,62;0;0;41246,62;0;0;22484329,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2016;P2994;191606070;18352;0;0;18352;0;9022286,1;0;0;9022286,1;0;0;556579853,08;335037038,79;221542814,29;0;0;116789085,64;4703300,51;3857,86;0;3857,86;0;111482436,69;0;31402,52;31402,52;0;0;0;0;568088,06;0;568088,06;304293143,16;0;0;0;0;0;0;43277328,88;10645558,47;32631770,41;426886,21;0;0;426886,21;29688415,54;1207801,4;0;28480614,14;10609350,29;1840495,65;8768854,64;12212176,79;69000;0;12143176,79;0;0;1274522947,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;P2994;214072213,6;64898,91;0;0;64898,91;0;19720018,79;0;0;19720018,79;0;0;617856907,69;407706847,34;210150060,35;0;0;95974277,2;14031123,67;68148,17;0;68148,17;0;80441539,67;0;23593,88;23593,88;0;0;0;0;1409871,81;0;1409871,81;268917064,02;0;0;0;0;0;0;44040447,61;10917241,03;33123206,58;312974,21;0;0;312974,21;28632313,54;877425,93;0;27754887,61;11036409,39;2452117,21;8584292,18;10465068,3;103500;0;10361568,3;0;0;1311092593,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2018;P2994;97839140,52;17920,05;0;0;17920,05;0;0;0;0;0;0;0;659963484,24;491508210,4;168455273,84;0;0;92398439,3;11350526,15;0;0;0;0;80469106,4;0;29138,59;29138,59;0;0;0;0;549668,16;0;549668,16;263127246,46;0;0;0;0;0;0;72983712,81;10611810,03;62371902,78;223227,05;0;0;223227,05;32174612,53;551485,93;0;31623126,6;13027712,85;4334907,87;8692804,98;9612387,74;138000;0;9474387,74;0;0;1241367883,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2019;P2994;209704883,55;0;0;0;0;0;105702361,78;105702361,78;0;0;0;0;550426396,15;345214035,51;205212360,64;0;0;36008859,23;9044292,17;30654,97;0;30654,97;0;26166284,49;0;13457,39;13457,39;0;0;0;0;754170,21;0;754170,21;259578856,01;0;0;0;0;0;0;77799905,07;12187619,73;65612285,34;164600,78;0;0;164600,78;11980420,13;424201,38;0;11556218,75;9958268,94;2312070,92;7646198,02;9620624,65;172500;0;9448124,65;0;0;1270945176,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;P2994;197351117,47;0;0;0;0;0;182007303,39;182007303,39;0;0;0;0;409225185,3;243919495,87;165305689,43;0;0;39690311,81;6977287,49;30831,49;0;30831,49;0;28121337,2;0;2112790,3;2112790,3;0;0;0;0;2448065,33;0;2448065,33;242469070,77;0;0;0;0;0;0;69487760,73;11882536,85;57605223,88;143810,37;0;0;143810,37;11250306,03;424201,38;0;10826104,65;12846058,53;8051136,99;4794921,54;8617111,97;207000;0;8410111,97;0;0;1173088036,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;P2994;139540713,06;0;0;0;0;0;227058427,07;227058427,07;0;0;0;0;501904752,07;319297848,98;182606903,09;0;0;8836666,73;5298169,6;30822,46;0;30822,46;0;2778082,99;0;0;0;0;0;0;0;729591,68;0;729591,68;214470545,96;0;0;0;0;0;0;68707030,4;11880741,73;56826288,67;110186,07;0;0;110186,07;15693052,64;5245934,43;0;10447118,21;16002127,67;12053959,69;3948167,98;8663083,75;34500;0;8628583,75;0;0;1200986585,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;P2997;13714711,02;12700204,28;0;12700204,28;0;0;0;0;0;0;0;0;7905425,99;7905425,99;0;0;0;153280403,16;132818958,67;199900;0;199900;0;20000000;0;0;0;0;0;0;0;261544,49;0;261544,49;128329245,95;0;0;0;0;0;0;7483830,48;2839038,06;4644792,42;2722,95;0;0;2722,95;3100;0;0;3100;71875,75;71875,75;0;7993776,04;0;0;7993776,04;0;0;331485295,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2017;P2997;33020864,27;14993251,61;0;14993251,61;0;0;0;0;0;0;0;0;29856723,05;29856723,05;0;0;0;130189148,17;129974770,44;0;0;0;0;0;0;0;0;0;0;0;0;214377,73;0;214377,73;131456241,2;0;0;0;0;0;0;7421033,48;2814172,1;4606861,38;21595,45;0;0;21595,45;303100;0;0;303100;66499,69;66499,69;0;7976213,5;0;0;7976213,5;0;0;355304670,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2018;P2997;33256011,62;19504343,31;0;19504343,31;0;0;0;0;0;0;0;0;32598690,14;32598690,14;0;0;0;128216761,36;127694419,29;0;0;0;0;0;0;0;0;0;0;0;0;522342,07;324841,04;197501,03;145404716,48;0;0;0;0;0;0;8995351,4;2765195,66;6230155,74;14568,49;0;0;14568,49;303100;0;0;303100;199625,48;199625,48;0;8200781,94;0;0;8200781,94;0;0;376693950,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2019;P2997;38526675,91;44657993,09;0;44657993,09;0;0;0;0;0;0;0;0;35290156,58;35290156,58;0;0;0;124662813,4;123205237,99;0;0;0;0;1000000;0;0;0;0;0;0;0;457575,41;246035,79;211539,62;146177113,96;0;0;0;0;0;0;8876923,92;2718313,66;6158610,26;65114,16;0;0;65114,16;303100;0;0;303100;269063,46;269063,46;0;8723517,95;0;0;8723517,95;0;0;407552472,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;P2997;41433375,41;65860170,64;0;65860170,64;0;0;0;0;0;0;0;0;38959554,59;38959554,59;0;0;0;121724395,74;121118997,05;0;0;0;0;100000;0;0;0;0;0;0;0;505398,69;166227,74;339170,95;146513334,99;0;0;0;0;0;0;8768613,16;2681548,22;6087064,94;105584,92;0;0;105584,92;303100;0;0;303100;1118395,44;135937,67;982457,77;8558793,13;0;0;8558793,13;0;0;433345318,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;P2997;36355747,98;64891960,07;0;64891960,07;0;0;0;0;0;0;0;0;48673555,3;48673555,3;0;0;0;120195004,74;119849650,18;0;0;0;0;100000;0;-48139,08;-48139,08;0;0;0;0;293493,64;98016,28;195477,36;166973661,36;0;0;0;0;0;0;10935426,08;2643681,3;8291744,78;69136,85;0;0;69136,85;303100;0;0;303100;1465495,7;620141,66;845354,04;8471629,85;0;0;8471629,85;0;0;458334717,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;P3028;149730040,45;3491376,54;3491376,54;0;0;0;50178463,26;0;0;49822297;356166,26;0;1973916962,37;66297112,59;1907619849,78;0;0;145663976,71;126806490,1;1163790,26;0;1163790,26;0;0;0;1421705,08;1421705,08;0;928052,92;0;0;15343938,35;71,71;15343866,64;0;0;117476,17;0;0;117476,17;0;242581816,5;7277683,19;235304133,31;39607,24;0;0;39607,24;24709980,08;0;0;24709980,08;69468699,27;0;69468699,27;34496858,12;0;0;34309574,62;187283,5;0;2694395256,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;P3028;147355010,48;767106,61;767106,61;0;0;0;89560771,78;0;0;89159350;401421,78;0;1932138780,64;94096226,49;1838042554,15;0;0;231707813,62;194144146,65;1540718,51;0;1540718,51;0;0;0;824859,9;797092,98;27766,92;1104710,36;848,57;0;34092529,63;0;34092529,63;0;0;284951,49;0;0;284951,49;0;240425436,29;8106643,84;232318792,45;33664,01;0;0;33664,01;24812662,54;0;0;24812662,54;63437037,82;2793639,49;60643398,33;32846092,45;0;0;32432446,02;413646,43;0;2763369327,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2018;P3028;191997427,83;0;0;0;0;0;83783628,46;0;0;83400962;382666,46;0;1969899815,15;131367795,17;1838532019,98;0;0;285088115,78;216919816,7;630733,6;0;630733,6;0;0;0;1488664,84;1488664,84;0;1366650,94;0;0;64682249,7;0;64682249,7;0;0;388658,66;0;0;388658,66;0;256509669,84;8557536,95;247952132,89;19109,21;0;0;19109,21;761373,74;0;0;761373,74;68535005,18;5773969,89;62761035,29;31468006,78;0;0;31463543,85;4462,93;0;2888450810,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2019;P3028;31774896,73;0;0;0;0;0;82443768,81;0;0;82005304;438464,81;0;2320389134,51;219830865,36;2100558269,15;0;0;324005690,55;286610194,34;1187014,07;0;1187014,07;0;3002109,63;0;249653,92;249653,92;0;874591,61;0;0;32082126,98;916,13;32081210,85;0;0;117929,34;0;0;117929,34;0;327517430,83;12558746,57;314958684,26;7363,73;0;0;7363,73;25741894;0;0;25741894;91426607,73;2070578,42;89356029,31;31592046,25;0;0;31570698,54;21347,71;0;3235016762,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;P3028;71599160,82;0;0;0;0;0;67581050;0;0;67581050;0;0;3379013183,7;665787154,86;2713226028,84;0;0;475669313,9;423182209,29;1052236,01;0;1052236,01;0;0;0;539700,43;489254,6;50445,83;1405435,24;0;0;49489732,93;8073,89;49481659,04;0;0;306515,14;0;0;306515,14;0;353210077,92;17143932,92;336066145;1365,05;0;0;1365,05;28119514,75;0;2393666,87;25725847,88;155128911,23;6119393,58;149009517,65;36103755,73;0;0;36091872,03;11883,7;0;4566732848,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;P3028;59823484,74;0;0;0;0;0;33766218;0;0;33766218;0;0;3521036556,64;947544420,62;2573492136,02;0;0;469815317,7;433953341,34;125287,01;0;125287,01;0;0;0;743987,8;742184,3;1803,5;1177064,82;0;0;33815636,73;36,01;33815600,72;0;0;451213,79;0;0;451213,79;0;359256485,58;16770001,77;342486483,81;0,01;0;0;0,01;42125524,87;2393666,87;0;39731858;153917892,77;7382926,2;146534966,57;34816925,21;0;0;34467883,37;349041,84;0;4675009619,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;P3074;9834493,09;0;0;0;0;0;0;0;0;0;0;0;62286710,44;1779556,94;60507153,5;0;0;2405363,43;2348388,74;0;0;0;0;0;0;2926,76;2926,76;0;52738,73;0;0;1309,2;955,82;353,38;0;0;0;0;0;0;0;8213276,24;1515,25;8211760,99;0;0;0;0;0;0;0;0;1494670,46;71487,86;1423182,6;1289850,56;0;0;1289850,56;0;0;85524364,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2017;P3074;9485919,64;0;0;0;0;0;0;0;0;0;0;0;60653915,77;1606251,47;59047664,3;0;0;5562307,74;1498587,39;0;0;0;0;4000177,78;0;6048,12;6048,12;0;57152,72;0;0;341,73;17,37;324,36;0;0;0;0;0;0;0;8072076,6;1864,73;8070211,87;0;0;0;0;0;0;0;0;1370587,53;13815,47;1356772,06;1242309,12;0;0;1242309,12;0;0;86387116,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2018;P3074;9388212,17;0;0;0;0;0;0;0;0;0;0;0;59738798,16;1875146,62;57863651,54;0;0;7199466,58;1498806,31;0;0;0;0;5602351,11;0;35184,99;35184,99;0;62818,84;0;0;305,33;0;305,33;0;0;0;0;0;0;0;7752300,54;1151,88;7751148,66;0;0;0;0;0;0;0;0;1091374,71;26911,72;1064462,99;1169495,04;0;0;1169495,04;0;0;86339647,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2019;P3074;12492931,47;0;0;0;0;0;0;0;0;0;0;0;65248624,02;508789,52;64739834,5;0;0;3552256,77;499048,87;0;0;0;0;3000053,33;0;30310,15;30310,15;0;22509,58;0;0;334,84;0;334,84;0;0;0;0;0;0;0;7560526,77;1615,09;7558911,68;0;0;0;0;0;0;0;0;1394251,76;38309,21;1355942,55;1183818,7;0;0;1183818,7;0;0;91432409,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2020;P3074;16632717,33;0;0;0;0;0;0;0;0;0;0;0;67757814,87;3117606,15;64640208,72;0;0;567989,53;499357,02;0;0;0;0;0;0;17531,1;17531,1;0;50947,84;0;0;153,57;0;153,57;0;0;0;0;0;0;0;7228714,32;660,85;7228053,47;0;0;0;0;0;0;0;0;1539256,58;54817,53;1484439,05;1108420,49;0;0;1108420,49;0;0;94834913,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2021;P3074;19546704,95;0;0;0;0;0;0;0;0;0;0;0;65864569,33;7512556,27;58352013,06;0;0;564089,08;499654,39;0;0;0;0;0;0;10799,44;10799,44;0;53537,43;0;0;97,82;0;97,82;0;0;0;0;0;0;0;7104531,18;2216,15;7102315,03;0;0;0;0;0;0;0;0;1221257,65;85557,76;1135699,89;946985,98;0;0;946985,98;0;0;95248138,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2016;P3132;943621,96;0;0;0;0;0;0;0;0;0;0;0;9001785,59;3816925,81;4999532,72;185327,06;0;2207365,83;0;90000;0;90000;0;0;0;1293887,87;1293887,87;0;0;0;0;823477,96;68479,57;754998,39;0;0;1466935,88;641884,26;224156,36;600895,26;0;8845014,64;899741,67;7945272,97;73074,97;0;0;73074,97;419695,78;0;0;419695,78;193787,12;21866,56;171920,56;779449,06;0;2536,01;757406,05;19507;0;23930730,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2017;P3132;2838813,77;0;0;0;0;0;0;0;0;0;0;0;8088808,37;5149268,68;2672850,25;266689,44;0;2161854,06;0;110000;0;110000;0;0;0;1162858,25;1162858,25;0;79517,21;0;0;809478,6;41786,18;767692,42;0;0;2118613,05;576449,17;243659,03;1298504,85;0;8688544,85;876728,41;7811816,44;85621,05;0;0;85621,05;419695,78;0;0;419695,78;155377,03;24226,44;131150,59;706237,32;0;1973,15;689218,35;15045,82;0;25263565,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2018;P3132;874123,91;0;0;0;0;0;0;0;0;0;0;0;8962322,18;5402322,27;3280375,8;279624,11;0;2516906,72;0;0;0;0;0;0;0;1200506,47;1200506,47;0;453921,58;0;0;862478,67;51330,56;811148,11;0;0;2019793,4;575385,91;269114,82;1175292,67;0;8944144,36;909339,13;8034805,23;94111,88;0;0;94111,88;419695,78;0;0;419695,78;309842,68;46159,98;263682,7;746312,51;0;1204,53;718216,75;26891,23;0;24887253,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2019;P3132;1280326,14;0;0;0;0;0;0;0;0;0;0;0;9899273;6638770,47;2856025,93;404476,6;0;2615246,2;0;0;0;0;0;0;0;1271222,56;1271222,56;0;560758,32;0;0;783265,32;52280,85;730984,47;0;0;2179876,29;653523,45;346260,75;1180092,09;0;9443958,02;889702;8554256,02;74796,6;0;0;74796,6;419695,78;0;0;419695,78;150224,64;46159,98;104064,66;814808,87;0;863,77;793015,15;20929,95;0;26878205,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2020;P3132;3107190,42;0;0;0;0;0;0;0;0;0;0;0;8495160,74;5792262,88;2322998,03;379899,83;0;2530329,84;0;0;0;0;0;0;0;1352618,69;1352618,69;0;384212,17;0;0;793498,98;53421,39;740077,59;0;0;2130050,75;685804,88;378529,63;1065716,24;0;9275357,18;863580,3;8411776,88;55481,32;0;0;55481,32;419755,88;0;0;419755,88;64268,32;0;64268,32;828170,41;0;476,47;793229,55;34464,39;0;26905764,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2021;P3132;2193818,64;0;0;0;0;0;0;0;0;0;0;0;10711005,79;7999740,34;2252413,9;458851,55;0;2949056,6;0;0;0;0;0;0;0;1589921,54;1589921,54;0;502814,86;0;0;856320,2;63849,44;792470,76;0;0;2122314,02;779811,62;374993,28;967509,12;0;9133468,23;847465,78;8286002,45;53784,35;0;0;53784,35;419755,88;0;0;419755,88;21404,44;0;21404,44;1074389,08;0;332,91;858530,46;215525,71;0;28678997,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;16
31/12/2016;P3138;2493611,79;0;0;0;0;0;0;0;0;0;0;0;30486202,08;304513,08;30181689;0;0;719159,1;0;0;0;0;0;600000;0;21724,94;21724,94;0;0;0;0;97434,16;24777,68;72656,48;0;0;0;0;0;0;0;6918828,96;0;6918828,96;113924,58;0;0;113924,58;0;0;0;0;20440,27;0;20440,27;627715,9;0;0;627715,9;0;0;41379882,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
31/12/2017;P3138;7477195,09;24602988,49;304010,34;24298978,15;0;0;0;0;0;0;0;0;0;0;0;0;0;679940,34;0;0;0;0;0;600000;0;16869,85;16869,85;0;0;0;0;63070,49;0;63070,49;0;0;0;0;0;0;0;6806154,57;0;6806154,57;77826,2;0;0;77826,2;0;0;0;0;38914,92;12579,96;26334,96;562390,68;0;0;562390,68;0;0;40245410,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;724;99
