TRIMESTRE;CLAVE;PT1;PT2;PT3;PT4;PT5;PT6;PT7;PT8;PT9;PT10;PT11;PT12;PT13;PT14;PT15;PT16;PT17;PT18;PT19;PT20;PT21;PT22;PT23;PT24;PT25;PT26;PT27;PT28;PT29;PT30;PT31;PT32;PT33;PT34;PT35;PT36;PT37;PT38;PT39;PT40;PT41;PT42;PT43;PT44;PT45;PT46;PT47;PT48;PT49;PT50;PT51;PT52;PT53;PT54;PT55;PT56;PT57;PT58;PT59;PT60;PT61;PT62;PT63;PT64;PT65;PT66;PT67;PT68;PT69;PT70;PT71;MONEDA;delegacion;TipoDec
31/12/2017;C0037;0;0;2245726935,14;25000000;890529,45;25371974,99;146635,63;14271260,14;10954079,22;13687798,6;114,73;0;0;0;2180776517,37;4386159,19;2121645324,23;54745033,95;0;14971773212,02;45157779,31;0;14560751479,62;61829522,49;0;12525388477,71;1973533479,42;347166259,54;18697693,55;0;643496,15;0;433229,07;0;210267,08;28476625,04;25471096,06;3005528,98;2046732802,83;34508998,7;2012223804,13;0;0;0;19293353071,18;1161052483,85;55202424,48;55202424,48;0;384346197,1;644931519,28;11816891,62;0;633114627,66;0;0;0;0;0;76572342,99;0;0;7012900,93;1415569563,83;0;0;-1408556662,9;0;0;1168065384,78;20461418455,96;;724;16
31/12/2016;C0002;0;0;1194374,71;0;16933,96;121957,07;0;0;121957,07;0;0;0;0;0;1055483,68;969987,82;0;85495,86;0;76760275,01;60569,32;0;0;0;0;0;0;2470437,27;0;74229268,42;413227,05;0;116396,58;0;296830,47;1793357,4;1187774,21;605583,19;225571,22;225571,22;0;0;0;0;80386805,39;9120099,53;3326793,33;6600000;3273206,67;0;11584637,86;660000;0;10924637,86;0;-3760752,11;0;3760752,11;0;-2030579,55;0;0;756759,24;756759,24;0;0;0;0;0;9876858,77;90263664,16;;724;16
31/12/2017;C0002;0;0;412945,66;0;14530,58;174034,35;0;56327,83;117706,52;6850,01;0;0;0;0;217530,72;102761,14;0;114769,58;0;82990073,88;44298,97;0;0;0;0;0;0;1446035,37;0;81499739,54;910311,35;0;125202,16;0;785109,19;169841,13;50542,76;119298,37;150380,8;150380,8;0;0;0;0;84633552,82;10618739,29;3326793,33;6600000;3273206,67;0;11584637,86;660000;0;10924637,86;0;-5791331,66;0;5791331,66;0;1498639,76;0;0;99910,34;99910,34;0;0;0;0;0;10718649,63;95352202,45;;724;16
31/12/2018;C0037;0;0;1831858346,85;25000000;714373,94;22718630,48;94308,94;13141920,53;9482401,01;15499872,6;269,81;0;0;0;1767925200,02;2681719,61;1680527428,54;84716051,87;0;15259986328;49394466,58;0;14837750373,6;58458438,62;0;13647895380,76;1131396554,22;350892519,97;21948967,85;0;918106,08;0;707879,06;0;210227,02;41211661,97;37977693,08;3233968,89;2123589705,04;37389850,1;2086199854,94;0;0;0;19257564147,94;1293204051,06;55202424,48;55202424,48;0;384346197,1;721905739,86;11816891,62;0;710088848,24;0;0;0;0;0;131749689,62;0;0;7545927,38;1467885825,84;0;0;-1460339898,46;0;0;1300749978,44;20558314126,38;;724;16
31/12/2019;C0037;0;0;1441461871,61;25000000;690181,19;16808380,13;94758,19;8424802,88;8288819,06;17761884,34;357,88;0;0;0;1381201068,07;8247763,34;1260509606,34;112443698,39;0;14927521343,51;57928866,05;0;14471609433,28;57967411,28;0;13483556259,18;930085762,82;376523932,44;21459111,74;0;684033,34;0;621173,39;0;62859,95;1078387768,02;63800695,28;1014587072,74;3352068510,8;40568044,24;3311500466,56;0;0;0;20800123527,28;1253597023,04;55202424,48;55202424,48;0;384346197,1;653655429,48;11816891,62;0;641838537,86;0;0;0;0;0;160392971,98;0;0;45471074,44;2363521401,04;0;0;-2318050326,6;0;0;1299068097,48;22099191624,76;;724;16
31/12/2020;C0037;0;0;1491351804,29;25000000;702180,19;23853574,92;86157,17;14419214,53;9348203,22;215625824,35;34894,08;0;0;0;1226135330,75;94065471,68;1050932384,21;81137474,86;0;14814465711,66;49932126,5;0;14212421811,27;40476295,82;0;13373141360,34;798804155,11;528312333,15;23799440,74;0;1131588,73;0;503216,92;0;628371,81;1096495420,19;41737890,98;1054757529,21;3482064155,86;36039533,78;3446024622,08;0;0;0;20885508680,73;1404206997,08;55202424,48;55202424,48;0;384346197,1;814048401,46;11816891,62;0;802231509,84;0;0;0;0;0;150609974,04;0;0;47642522,64;2459859758,11;0;0;-2412217235,47;0;0;1451849519,72;22337358200,45;;724;16
31/12/2021;C0037;0;0;1559832853,25;25000000;0,04;16669161,58;149364,38;7368411,04;9151386,16;18552554,26;2451,21;0;0;0;1499608686,16;10115537,91;1116170362,39;373322785,86;0;12785666767,84;56504512,6;0;12268928177,88;46127693,29;0;11345769028,81;877031455,78;439112896,8;21121180,56;0;1881416,34;0;1176963,94;0;704452,4;716036308,74;58728827,68;657307481,06;2178994829,26;41187935,4;2137806893,86;0;0;0;17242412175,43;1562807523,99;55202424,48;55202424,48;0;384346197,1;964658375,5;11816891,62;0;952841483,88;0;0;0;0;0;158600526,91;0;0;29356865,71;1525821693,72;0;0;-1496464828,01;0;0;1592164389,7;18834576565,13;;724;16
31/12/2016;C0039;0;0;253187833,72;223815000;7322704,82;3123102,2;177402,9;1648355,46;1297343,84;830820,79;763480,95;0;0;0;17332724,96;3825299,58;4086778,21;9420647,17;0;1671504957,7;0;0;1618531074,42;19894309,14;0;1365200396,56;233436368,72;50446380,31;2527502,97;0;6107974,31;0;3272675,07;0;2835299,24;23471067,85;0;23471067,85;268654721,32;565020,97;268073037,82;0;16662,53;0;2222926554,9;610066556,81;56448698,01;56448698,01;0;8668,61;548593767,33;11289739,6;0;537304027,73;0;0;0;0;0;5015422,86;0;0;70413200,16;247986742,16;0;0;-177573542;0;0;680479756,97;2903406311,87;;724;16
31/12/2017;C0039;0;0;251807950,64;223815000;7341595,69;1927360,37;355045,18;0;1572315,19;878604,59;792468,44;0;0;0;17052921,55;3526565,58;2581851,21;10944504,76;0;1609996345,57;220494,69;0;1550057256,18;22484531,54;0;1309980738,41;217591986,23;55934428,28;3784166,42;0;5878007,96;0;3502246,46;0;2375761,5;21691369,51;828339,07;20863030,44;240633529,72;565020,97;239959471,4;0;109037,35;0;2130007203,4;775350634,42;56448698,01;56448698,01;0;8668,61;553609190,19;11289739,6;0;542319450,59;0;0;0;0;0;165284077,61;0;0;62589088,41;220798450,06;0;0;-158209361,65;0;0;837939722,83;2967946926,23;;724;16
31/12/2018;C0039;0;14367872;36671874,31;0;7405891,31;5204360,81;493997,29;2964064,8;1746298,72;873109,54;905153,48;0;0;0;22283359,17;3173467,98;4001727,59;15108163,6;0;1527877205,32;222142,02;0;1461860292,44;24859025,81;0;1247854812,09;189146454,54;62382933,1;3411837,76;0;7727534,35;0;5210507,7;0;2517026,65;25816759,77;6580919,63;19235840,14;190184780,42;0;190088088,74;0;96691,68;0;1802646026,17;849339755,38;56448698,01;56448698,01;0;8668,61;718893267,8;11289739,6;0;707603528,2;0;0;0;0;0;73989120,96;0;0;57707517,42;191150257,54;0;0;-133442740,12;0;0;907047272,8;2709693298,97;;724;16
31/12/2019;C0039;0;16366087,42;70034950,45;0;6547989,25;4891705,87;424364,64;2410688,98;2056652,25;608642,54;750266,16;0;0;0;57236346,63;3436084,78;41952602,34;11847659,51;0;1459316858,9;1263354,61;0;1396380968,58;25599980,55;0;1182894848,42;187886139,61;57933065,81;3739469,9;0;8240884,37;0;5295805,7;0;2945078,67;126013684,58;6443799,58;119569885;263723725,06;0;263647822,58;0;75902,48;0;1943696190,78;780965894,55;56448698,01;56448698,01;0;8668,61;653559142,76;11289739,6;0;642269403,16;0;0;0;0;0;70949385,17;0;0;86265275,65;270471136,34;0;0;-184205860,69;0;0;867231170,2;2810927360,98;;724;16
31/12/2020;C0039;0;10586318,32;30390982,1;0;6380426,57;5843824,82;256865,3;3296834,39;2290125,13;298558,6;775992,28;0;0;0;17092179,83;3222189,24;405510,5;13464480,09;0;1411374975,28;1232453,13;0;1333821393,54;27439620,43;0;1128730783,1;177650990,01;69524728,61;6796400;0;8642500,28;0;5569941,85;0;3072558,43;123216050,27;0;123216050,27;287859346,39;0;287859346,39;0;0;0;1872070172,64;662030673,4;56448698,01;56448698,01;0;8668,61;569989442,93;11289739,6;0;558699703,33;0;0;0;0;0;35583863,85;0;0;82996894,91;284251851,16;0;0;-201254956,25;0;0;745027568,31;2617097740,95;;724;16
31/12/2021;C0039;0;15006131,77;27308362,97;0;5695000,86;4678047,59;561029,74;2776361,07;1340656,78;183202,16;212336,13;0;0;0;16539776,23;3908827;388079,32;12242869,91;0;1343629828,78;222197,08;0;1265378544,22;27661601,13;0;1059883554,79;177833388,3;74334317,93;3694769,55;0;8207376,38;0;5459233,77;0;2748142,61;98084976,32;0;98084976,32;225522021,9;0;225522021,9;0;0;0;1717758698,12;654832484,15;56448698,01;56448698,01;0;8668,61;533435060,78;11289739,6;0;522145321,18;0;0;0;0;0;64940056,75;0;0;62857028,8;219075224,35;0;0;-156218195,55;0;0;717689512,95;2435448211,07;;724;16
31/12/2016;C0046;0;0;16021183;0;0;376686;376686;0;0;2435199;0;0;0;0;13209298;0;0;13209298;0;67593574;4911416;0;0;0;0;0;0;61568103;1114055;0;0;0;0;0;0;220549;160832;59717;8562804;6888751;0;1674053;0;0;92398110;-7598511;0;0;0;0;-7598511;-7598511;0;0;0;0;0;0;0;0;0;0;-4054566;-1484;0;-4053082;0;0;0;-11653077;80745033;E;344;16
31/12/2016;C0046;0;0;9334331;0;0;276462;-35122;0;311584;7981897;0;0;0;0;1075972;104202;0;971770;0;27613417;11137575;0;0;0;0;0;0;16475842;0;0;0;0;0;0;0;1320254;790744;529510;16568;16568;0;0;0;0;38284570;9804596;14141645;14141645;0;0;-4337049;-4337049;0;0;0;0;0;0;0;0;0;0;1208416;3046302;0;-1837886;0;0;0;11013012;49297582;E;76;16
31/12/2016;C0046;0;0;21463180;0;4300617;804616;536987;0;267629;1663625;0;0;0;0;14694322;0;0;14694322;0;6021127;2917379;0;0;0;0;0;0;2899762;203986;0;0;0;0;0;0;277227;277227;0;1598688;842374;0;756314;0;0;29360222;-4156147;0;0;0;0;-4156147;-4156147;0;0;0;0;0;0;0;0;0;0;-385491;77089;0;-462580;0;0;0;-4541638;24818584;E;124;16
31/12/2016;C0046;0;0;43614219;0;2751079;1483171;1213193;0;269978;3744202;0;0;0;0;35635767;183168;0;35452599;0;25724411;11300129;0;0;0;0;0;0;13485825;938457;0;0;0;0;0;0;1895349;1895349;0;6127350;2845403;0;3281947;0;0;77361329;1561418;0;0;0;0;1561418;1561418;0;0;0;0;0;0;0;0;0;0;-3091768;91417;0;-3183185;0;0;0;-1530350;75830979;E;36;16
31/12/2016;C0046;0;0;6795415;0;0;118212;105806;0;12406;551434;0;0;0;0;6125769;-1966;0;6127735;0;8857478;2747414;0;0;0;0;0;0;5960283;149781;0;0;0;0;0;0;258310;258310;0;1644889;848265;0;796624;0;0;17556092;614253;0;0;0;0;614253;614253;0;0;0;0;0;0;0;0;0;0;-945940;693;0;-946633;0;0;0;-331687;17224405;E;392;16
31/12/2016;C0046;0;0;5842718;0;0;80719;80719;0;0;131190;0;0;0;0;5630809;-1766;0;5632575;0;1606797;723716;0;0;0;0;0;0;770116;112965;0;0;0;0;0;0;205561;205561;0;489765;279452;0;210313;0;0;8144841;136959;0;0;0;0;136959;136959;0;0;0;0;0;0;0;0;0;0;-551516;-1809;0;-549707;0;0;0;-414557;7730284;E;554;16
31/12/2016;C0046;0;0;300389370;0;46621201;81429668;76469933;0;4959735;120685997;0;0;0;0;51652504;7767062;8549111;35336331;0;1156698138;360393946;0;0;0;0;0;0;760863319;35440873;0;114975508;0;109415308;0;5560200;107792432;10398311;97394121;269458479;197918398;0;71311737;228344;0;1949313927;931504506;24869771;24869771;0;24192296;720247631;17408839;0;702838792;0;0;0;0;0;162194808;0;0;23425210;39058951;0;-15688985;0;55244;0;954929716;2904243643;E;724;16
31/12/2016;C0046;0;0;2422491;0;0;810160;784182;0;25978;551440;0;0;0;0;1060891;48258;0;1012633;0;8295595;1935908;0;0;0;0;0;0;5579000;780687;0;2082287;0;2082287;0;0;397504;21102;376402;18901069;3627014;0;597741;14676314;0;32098946;12868819;0;0;0;0;12868819;12868819;0;0;0;0;0;0;0;0;0;0;5838353;-25915;0;5864268;0;0;0;18707172;50806118;E;756;16
31/12/2016;C0046;0;0;23046072;0;0;811978;798316;0;13662;-521600;0;0;0;0;22755694;103917;0;22651777;0;5680055;2220719;0;0;0;0;0;0;3068622;390714;0;64459;0;64459;0;0;411900;0;411900;1492493;843010;0;646015;3468;0;30694979;-10650448;0;0;0;0;-10650448;-10650448;0;0;0;0;0;0;0;0;0;0;3051139;31687;0;3019452;0;0;0;-7599309;23095670;E;792;16
31/12/2016;C0046;0;0;15959061;0;0;804121;804121;0;0;-9705545;0;0;0;0;24860485;19659;0;24840826;0;17031456;1036613;0;0;0;0;0;0;15810429;184414;0;0;0;0;0;0;-2100;0;-2100;2469254;2078812;0;390442;0;0;35457671;-6246994;0;0;0;0;-6246994;-6246994;0;0;0;0;0;0;0;0;0;0;-931258;-10989;0;-920269;0;0;0;-7178252;28279419;E;702;16
31/12/2017;C0046;0;0;14889920;0;0;538033;120953;417080;0;1441034;0;0;0;0;12910853;23044;12882528;5281;0;25308907;1556633;0;0;0;0;0;0;22936618;815656;0;0;0;0;0;0;-3171;0;-3171;1132157;658647;0;473510;0;0;41327813;3373221;0;0;0;0;3696192;0;0;3696192;0;0;0;0;0;-322971;0;0;-1077684;-15639;0;-1062045;0;0;0;2295537;43623350;;702;16
31/12/2017;C0046;0;0;21801061;0;0;813242;552986;294686;-34430;564189;0;0;0;0;20423630;102740;20267448;53442;0;6111973;1759971;0;0;0;0;0;0;3986279;365723;0;75669;0;75669;0;0;193648;0;193648;589162;24550;0;564612;0;0;28771513;-10785206;0;0;0;0;-10651897;0;0;-10651897;0;0;0;0;0;-133309;0;0;4495714;9268;0;4486446;0;0;0;-6289492;22482021;;792;16
31/12/2017;C0046;0;0;301214896;0;46095083;53030733;36844351;11750017;4436365;124118970;0;0;0;0;77970110;6978142;11203331;59788637;0;1205669155;534074802;0;0;0;0;0;0;610358145;61236208;0;82139811;0;79447670;0;2692141;212252553;18587670;193664883;164671533;42187964;0;122483569;0;0;1965947948;932673602;24869771;24869771;0;1231296;828348005;17409000;544416662;266522343;0;0;0;0;0;112671530;34447000;0;45756657;45756657;0;0;0;0;0;978430259;2944378207;;724;16
31/12/2017;C0046;0;0;5527884;0;0;105011;-2893;107904;0;338300;0;0;0;0;5084573;-5526;5089360;739;0;1443160;743946;0;0;0;0;0;0;585801;113413;0;0;0;0;0;0;238899;238899;0;370723;145140;0;225583;0;0;7580666;897085;0;0;0;0;136961;0;0;136961;0;0;0;0;0;760124;0;0;-551952;-1809;0;-550143;0;0;0;345133;7925799;;554;16
31/12/2017;C0046;0;0;9271426;0;0;122125;5037;99097;17991;1231532;0;0;0;0;7917769;0;7917769;0;0;7913756;2436264;0;0;0;0;0;0;5264266;213226;0;0;0;0;0;0;571033;571033;0;830284;97055;0;733229;0;0;18586499;680439;0;0;0;0;-446000;0;0;-446000;0;0;0;0;0;1126439;0;0;-886171;-1847;0;-884324;0;0;0;-205732;18380767;;392;16
31/12/2017;C0046;0;0;16167980;0;0;295806;-43199;339005;0;2099246;0;0;0;0;13772928;0;13639605;133323;0;52780557;4109513;0;0;0;0;0;0;47193902;1477142;0;0;0;0;0;0;516593;512230;4363;3376726;1990470;0;1386256;0;0;72841856;-2505049;0;0;0;0;-10196666;0;0;-10196666;0;0;0;0;0;7691617;0;0;-2358021;-1484;0;-2356537;0;0;0;-4863070;67978786;;344;16
31/12/2017;C0046;0;0;20316915;0;5592303;588668;-23133;350922;260879;1401081;0;0;0;0;12734863;0;12664072;70791;0;9518522;2690973;0;0;0;0;0;0;6623779;203770;0;0;0;0;0;0;0;0;0;1005662;297982;0;707680;0;0;30841099;-5052979;0;0;0;0;-4156140;0;0;-4156140;0;0;0;0;0;-896839;0;0;-161358;18111;0;-179469;0;0;0;-5214337;25626762;;124;16
31/12/2017;C0046;0;0;42183907;0;1992547;2313207;821674;1259267;232266;6009636;0;0;0;0;31868517;200777;31560782;106958;0;26403054;12007629;0;0;0;0;0;0;13418423;977002;0;0;0;0;0;0;2492170;2492170;0;5021005;1398000;0;3623005;0;0;76100136;7566023;0;0;0;0;3708917;0;0;3708917;0;0;0;0;0;3857106;0;0;-3384882;-61785;0;-3323097;0;0;0;4181141;80281277;;36;16
31/12/2017;C0046;0;0;2816705;0;0;138736;23897;81014;33825;1613077;0;0;0;0;1064892;77881;919436;67575;0;11138846;1858714;0;0;0;0;0;0;8310275;969857;0;2317048;0;2317048;0;0;1495324;10452;1484872;647306;96954;0;550352;0;0;18415229;16451239;0;0;0;0;12592876;0;0;12592876;0;0;0;0;0;3858363;0;0;4114596;-25915;0;4140511;0;0;0;20565835;38981064;;756;16
31/12/2018;C0046;0;0;2733174;0;0;-106146;-313227;221854;-14773;1729267;0;0;0;0;1110053;82791;964304;62958;0;9033711;1798267;0;0;0;0;0;0;6099149;1136295;0;1419034;0;1419034;0;0;2492871;471137;2021734;573733;123339;0;450394;0;0;16252523;19565032;0;0;0;0;16762892;0;0;16762892;0;0;0;0;0;2802140;0;0;4953098;-25915;0;4979013;0;0;0;24518130;40770653;;756;16
31/12/2018;C0046;0;0;41184768;0;2005274;1517077;293112;1032543;191422;4227213;0;0;0;0;33435204;166555;33100186;168463;0;30238904;13356546;0;0;0;0;0;0;15828733;1053625;0;0;0;0;0;0;2132562;2132562;0;4848278;1373365;0;3474913;0;0;78404512;12129060;0;0;0;0;7578629;0;0;7578629;0;0;0;0;0;4550431;0;0;-3736742;-36407;0;-3700335;0;0;0;8392318;86796830;;36;16
31/12/2018;C0046;0;0;307431150,71;0;43454130,18;51056116;35774134;13484372;1797610;138167813;0;0;0;0;74753091,53;7008630;17254384;50490077,53;0;1294976343,47;569251409,47;0;0;0;0;0;0;653223040;72501894;0;101394977,68;0;99516441,26;0;1878536,42;210221192;34448781;175772411;187955502;52900398;0;135055104;0;0;2101979165,86;1018941974,54;24869770,64;24869770,64;0;1231295,85;880042036,05;17409000;584496725;278136311,05;0;0;0;0;0;152879935;40081063;0;-6041466;20875811;0;-26917277;0;0;0;1012900508,54;3114879674,4;;724;16
31/12/2018;C0046;0;0;14263771;0;0;444238;61839;382399;0;2412190;0;0;0;0;11407343;9578;11394154;3611;0;12467400;2564920;0;0;0;0;0;0;9449608;452872;0;0;0;0;0;0;369028;369028;0;1349634;677914;0;671720;0;0;28449833;5962705;0;0;0;0;3373225;0;0;3373225;0;0;0;0;0;2589480;0;0;-985574;159;0;-985733;0;0;0;4977131;33426964;;702;16
31/12/2018;C0046;0;0;5467752;0;0;117106;0;117106;0;312542;0;0;0;0;5038104;-1569;5038942;731;0;1715398;940832;0;0;0;0;0;0;647679;126887;0;0;0;0;0;0;208090;208090;0;414566;166268;0;248298;0;0;7805806;1586054;0;0;0;0;901000;0;0;901000;0;0;0;0;0;685054;0;0;-557993;-1809;0;-556184;0;0;0;1028061;8833867;;554;16
31/12/2018;C0046;0;0;8000807;0;0;-4274;-36745;16706;15765;1108768;0;0;0;0;6896313;0;6877194;19119;0;9581471;2561840;0;0;0;0;0;0;6713902;305729;0;0;0;0;0;0;412329;412329;0;767476;104271;0;663205;0;0;18762083;2267639;0;0;0;0;700533;0;0;700533;0;0;0;0;0;1567106;0;0;-838934;-1847;0;-837087;0;0;0;1428705;20190788;;392;16
31/12/2018;C0046;0;0;12269680;0;0;436902;-16189;452405;686;1070143;0;0;0;0;10762635;0;10660708;101927;0;62089328;4132950;0;0;0;0;0;0;56332606;1623772;0;0;0;0;0;0;661314;656389;4925;3541887;2224821;0;1317066;0;0;78562209;2970236;0;0;0;0;-2389587;0;0;-2389587;0;0;0;0;0;5359823;0;0;-2533029;-1484;0;-2531545;0;0;0;437207;78999416;;344;16
31/12/2018;C0046;0;0;13364276;0;0;258511;-53474;342893;-30908;756290;0;0;0;0;12349475;126018;12167930;55527;0;6758817;1731083;0;0;0;0;0;0;4335524;692210;0;60654;0;60654;0;0;496676;0;496676;450600;6173;0;444427;0;0;21131023;-10738299;0;0;0;0;-9614701;0;0;-9614701;0;0;0;0;0;-1123598;0;0;5627619;6218;0;5621401;0;0;0;-5110680;16020343;;792;16
31/12/2018;C0046;0;0;17769992;0;4918467;582073;57899;203425;320749;1112656;0;0;0;0;11156796;0;10901296;255500;0;6840886;2132472;0;0;0;0;0;0;4458524;249890;0;0;0;0;0;0;399253;399253;0;613114;68417;0;544697;0;0;25623245;-2764457;0;0;0;0;-5038709;0;0;-5038709;0;0;0;0;0;2274252;0;0;-13294;27812;0;-41106;0;0;0;-2777751;22845494;;124;16
31/12/2019;C0046;0;0;3065545;0;0;456897;133769;298806;24322;1702766;0;0;0;0;905882;13771;750424;141687;0;14023599;2123920;0;0;0;0;0;0;11303025;596654;0;2060070;0;2060070;0;0;2259503;378141;1881362;668981;112086;0;556895;0;0;22077698;22051252;0;0;0;0;19107902;0;0;19107902;0;0;0;0;0;2943350;0;0;6001258;-25915;0;6027173;0;0;0;28052510;50130208;;756;16
31/12/2019;C0046;0;0;324042695;0;63936314;58284269;34814563;14347774;9121932;94425956;0;0;0;0;107396156;7355737;45630079;54410340;0;1352253697,81;611324438;0;0;0;0;0;0;674676425,81;66252834;0;126144289;0;123523879;0;2620410;211949995;27138024;184811971;203082056,53;62093819,53;0;140988237;0;0;2217472733,34;1087211377;24869771;24869771;0;1231295;925491768;17408839,7;627323430;280759498,3;0;0;0;0;0;178445248;42826705;0;42691480;64079155;0;-21387675;0;0;0;1129902857;3347375590,34;;724;16
31/12/2019;C0046;0;0;16169522;0;0;495271;-38711;533982;0;2917051;0;0;0;0;12757200;45831;11550403;1160966;0;26449828;3742206;0;0;0;0;0;0;22127524;580098;0;0;0;0;0;0;522406;522406;0;1836117;845997;0;990120;0;0;44977873;7195055;0;0;0;0;5962713;0;0;5962713;0;0;0;0;0;1232342;0;0;-784916;159;0;-785075;0;0;0;6410139;51388012;;702;16
31/12/2019;C0046;0;0;5765362;0;0;134910;22075;112835;0;375703;0;0;0;0;5254749;-1828;5154847;101730;0;4732460;1042336;0;0;0;0;0;0;3560011;130113;0;0;0;0;0;0;65156;55461;9695;392681;128240;0;264441;0;0;10955659;1238497;0;0;0;0;1586049;0;0;1586049;0;0;0;0;0;-347552;0;0;-544315;-1809;0;-542506;0;0;0;694182;11649841;;554;16
31/12/2019;C0046;0;0;44123781;0;2342631;2018212;536738;1232250;249224;3697368;0;0;0;0;36065570;242135;33549503;2273932;0;38788971;14690047;0;0;0;0;0;0;22983155;1115769;0;0;0;0;0;0;-424225;-374510;-49715;5449630;1710308;0;3739322;0;0;87938157;14447265;0;0;0;0;12129056;0;0;12129056;0;0;0;0;0;2318209;0;0;-3447154;224934;0;-3672088;0;0;0;11000111;98938268;;36;16
31/12/2019;C0046;0;0;7736569;0;0;146875;64617;64552;17706;800692;0;0;0;0;6789002;0;6252812;536190;0;8877912;2446581;0;0;0;0;0;0;6212045;219286;0;108660;0;108660;0;0;278827;278827;0;797809;178143;0;619666;0;0;17799777;3604965;0;0;0;0;2267638;0;0;2267638;0;0;0;0;0;1337327;0;0;-804153;-1847;0;-802306;0;0;0;2800812;20600589;;392;16
31/12/2019;C0046;0;0;10222482;0;0;956831;148405;804083;4343;-159747;0;0;0;0;9425398;0;7878079;1547319;0;57596821;5912022;0;0;0;0;0;0;50005112;1679687;0;0;0;0;0;0;988190;988190;0;4079277;1940312;0;2138965;0;0;72886770;8135566;0;0;0;0;2970228;0;0;2970228;0;0;0;0;0;5165338;0;0;-2461326;-1484;0;-2459842;0;0;0;5674240;78561010;;344;16
31/12/2019;C0046;0;0;32162397;0;10689891;614210;-61075;343018;332267;601886;0;0;0;0;20256410;0;19830651;425759;0;8010965;2928014;0;0;0;0;0;0;4842965;239986;0;0;0;0;0;0;0;0;0;716316;-23692;0;740008;0;0;40889678;-4458090;0;0;0;0;-2764207;0;0;-2764207;0;0;0;0;0;-1693883;0;0;-213496;41962;0;-255458;0;0;0;-4671586;36218092;;124;16
31/12/2019;C0046;0;0;12155644;0;0;762189;494947;326975;-59733;422756;0;0;0;0;10970699;110479;10203234;656986;0;10051502;1697103;0;0;0;0;0;0;7852373;502026;0;80371;0;80371;0;0;364736;0;364736;450238;14871;0;435367;0;0;23102491;-9326301;3291243;3291243;0;0;-10742288;0;0;-10742288;0;0;0;0;0;-1875256;0;0;5964990;6218;0;5958772;0;0;0;-3361311;19741180;;792;16
31/12/2020;C0046;0;0;849133;0;0;78697;-115320;261431;-67414;42130;0;0;0;0;728306;106679;25447;596180;0;14413349;1411355;0;0;0;0;0;0;12537489;464505;0;88628;0;88628;0;0;0;0;0;10001026;9693787;0;307239;0;0;25352136;-10095595;0;0;0;0;-9335937;0;0;-9335937;0;0;0;0;0;-759658;0;0;6744654;6218;0;6738436;0;0;0;-3350941;22001195;;792;16
31/12/2020;C0046;0;0;5268561;0;0;864529;509590;349730;5209;3311398;0;0;0;0;1092634;0;194791;897843;0;76694921;4855785;0;0;0;0;0;0;69980555;1858581;0;0;0;0;0;0;621090;621090;0;10337989;9064843;0;1273146;0;0;92922561;6622698;0;0;0;0;8135574;0;0;8135574;0;0;0;0;0;-1512876;0;0;-2829619;-1484;0;-2828135;0;0;0;3793079;96715640;;344;16
31/12/2020;C0046;0;0;204222;0;0;92650;-91;92741;0;31473;0;0;0;0;80099;-1209;8531;72777;0;2332605;1023236;0;0;0;0;0;0;1183126;126243;0;0;0;0;0;0;221047;221047;0;4885096;4673939;0;211157;0;0;7642970;2722397;0;0;0;0;1238500;0;0;1238500;0;0;0;0;0;1483897;0;0;-545633;-1809;0;-543824;0;0;0;2176764;9819734;;554;16
31/12/2020;C0046;0;0;3643198;0;0;898652;499738;398914;0;1782233;0;0;0;0;962313;14109;247135;701069;0;50968334;2839113;0;0;0;0;0;0;44226859;3902362;0;0;0;0;0;0;-37511;0;-37511;21804940;21210266;0;594674;0;0;76378961;377160;0;0;0;0;7194747;0;0;7194747;0;0;0;0;0;-6817587;0;0;-1454613;-341126;0;-1113487;0;0;0;-1077453;75301508;;702;16
31/12/2020;C0046;0;0;711622;0;0;303153;184371;84635;34147;167621;0;0;0;0;240848;58982;22649;159217;0;9385925;1521670;0;0;0;0;0;0;7409455;454800;0;2380115;0;2380115;0;0;2048229;489455;1558774;12025509;11832838;0;192671;0;0;26551400;22465481;0;0;0;0;21843812;0;0;21843812;0;0;0;0;0;621669;0;0;6124446;-25915;0;6150361;0;0;0;28589927;55141327;;756;16
